Date,FTI
2015/1/30,0.4477090784949376
2015/2/2,3.0692023398298063
2015/2/3,10.495153614314612
2015/2/4,1.8405132185265423
2015/2/5,0.5693754153421793
2015/2/6,5.107737702693125
2015/2/9,2.793132278834761
2015/2/10,1.2929019798561598
2015/2/11,2.374082290061374
2015/2/12,1.0626807644835494
2015/2/13,4.331852400557171
2015/2/17,9.167350740433681
2015/2/18,8.63396875388107
2015/2/19,13.11263719438523
2015/2/20,10.979474296382806
2015/2/23,7.058336991126283
2015/2/24,3.978608480100478
2015/2/25,10.854971578357809
2015/2/26,5.2837396077592285
2015/2/27,0.0924224976118905
2015/3/2,4.126117129335213
2015/3/3,1.1401410238313785
2015/3/4,1.8823024604885252
2015/3/5,4.472903264171601
2015/3/6,6.492643686344927
2015/3/9,4.611876270832845
2015/3/10,9.829849011594156
2015/3/11,7.232696161454707
2015/3/12,1.0401272890151587
2015/3/13,5.55042216632411
2015/3/16,3.3809593073633253
2015/3/17,2.81433408237154
2015/3/18,4.134027158504098
2015/3/19,8.763618271271836
2015/3/20,4.4977991529987795
2015/3/23,3.7058818608970117
2015/3/24,5.790769666865239
2015/3/25,2.92597833103251
2015/3/26,1.3890663156972525
2015/3/27,3.0579384948951227
2015/3/30,9.965916870379793
2015/3/31,3.4327710459326384
2015/4/1,2.2950202013013548
2015/4/2,2.3259387345547897
2015/4/6,3.188740200373287
2015/4/7,7.261605635570431
2015/4/8,16.628756815964284
2015/4/9,3.9182232820200933
2015/4/10,5.245649789652015
2015/4/13,0.7675950985594673
2015/4/14,1.8976005904893005
2015/4/15,0.45466080467536113
2015/4/16,3.2748493030274455
2015/4/17,3.5897825631088778
2015/4/20,2.320355744214554
2015/4/21,0.38069786196047417
2015/4/22,6.720676742490361
2015/4/23,2.433379583918874
2015/4/24,3.28426926358237
2015/4/27,11.23909397545463
2015/4/28,0.28379231386689197
2015/4/29,8.065589779075614
2015/4/30,0.9990318370165818
2015/5/1,7.874888040376098
2015/5/4,13.858118139152943
2015/5/5,6.566937463169433
2015/5/6,6.497955577797684
2015/5/7,1.8152092096711423
2015/5/8,7.274467041373763
2015/5/11,1.3226180830624412
2015/5/12,0.815693655143921
2015/5/13,2.434158036482735
2015/5/14,7.593252240184749
2015/5/15,13.86842048021203
2015/5/18,4.217720429015823
2015/5/19,1.2567557668313363
2015/5/20,4.235685606234485
2015/5/21,2.748894250408063
2015/5/22,16.69401949849064
2015/5/26,6.68491308085763
2015/5/27,3.826080901437978
2015/5/28,1.1322358562991899
2015/5/29,3.319757779884474
2015/6/1,3.8441475371961724
2015/6/2,1.9845251896054523
2015/6/3,2.9441892906116154
2015/6/4,10.607189469634045
2015/6/5,0.12020746662810522
2015/6/8,3.4957359128182945
2015/6/9,3.3445803550430377
2015/6/10,6.684017531107455
2015/6/11,3.7065765988287525
2015/6/12,3.076425457049907
2015/6/15,5.785844346687689
2015/6/16,0.45056291691308337
2015/6/17,0.8299405004828031
2015/6/18,2.5716446247641054
2015/6/19,4.3432704548666745
2015/6/22,2.439308554379532
2015/6/23,2.656161171757217
2015/6/24,1.4124388457611006
2015/6/25,3.2993284320336977
2015/6/26,1.1248276522551142
2015/6/29,2.2064055936085962
2015/6/30,6.952447931239539
2015/7/1,1.358591167858553
2015/7/2,12.87550949703824
2015/7/6,6.369469790537655
2015/7/7,5.363614688224982
2015/7/8,5.759453061215664
2015/7/9,2.115691733142525
2015/7/10,5.614655080751356
2015/7/13,1.4965724767336728
2015/7/14,8.402998253773962
2015/7/15,3.518423767989222
2015/7/16,5.41940434664527
2015/7/17,7.045549039130579
2015/7/20,3.57436329227157
2015/7/21,1.184266334119073
2015/7/22,0.44604191702572366
2015/7/23,1.9277837191586988
2015/7/24,5.5702983912862525
2015/7/27,2.913672573827371
2015/7/28,0.49472945302432075
2015/7/29,0.2430471489780052
2015/7/30,0.36246072906643595
2015/7/31,1.3662305983463598
2015/8/3,1.7616539800852498
2015/8/4,0.6142292237618564
2015/8/5,3.6697134502092594
2015/8/6,2.9139102670420227
2015/8/7,0.8447052062366971
2015/8/10,0.8188180619556504
2015/8/11,5.714784407540374
2015/8/12,3.0204526081967042
2015/8/13,1.518958934776116
2015/8/14,9.859703895892743
2015/8/17,2.049098971677268
2015/8/18,1.8438877888461005
2015/8/19,2.2955840622224994
2015/8/20,3.3317803743513648
2015/8/21,2.0557284947692542
2015/8/24,3.0300001282247795
2015/8/25,1.1411552924352333
2015/8/26,1.9722911048262453
2015/8/27,1.5422077722359355
2015/8/28,2.264478227764503
2015/8/31,9.702379856933133
2015/9/1,0.8227308438012624
2015/9/2,2.321195493812109
2015/9/3,1.4991255761561266
2015/9/4,0.6899829499090356
2015/9/8,3.7431260702597813
2015/9/9,2.93162794963609
2015/9/10,2.7223598624666843
2015/9/11,0.07593829226131867
2015/9/14,1.4062979970681537
2015/9/15,2.8698901110883677
2015/9/16,3.738865187097987
2015/9/17,1.2088976260198157
2015/9/18,0.3841958107070326
2015/9/21,0.7925707874060597
2015/9/22,1.918923099473992
2015/9/23,2.0664742759897767
2015/9/24,7.566148502195839
2015/9/25,1.362838256252381
2015/9/28,1.7145653584317373
2015/9/29,2.186302291330675
2015/9/30,1.7314274837460952
2015/10/1,6.699645640230607
2015/10/2,1.8194757944645115
2015/10/5,1.3615908546650828
2015/10/6,5.1515978701212
2015/10/7,3.524408799922308
2015/10/8,2.63200998247177
2015/10/9,3.239897284312318
2015/10/12,5.027762663096896
2015/10/13,2.7159930573014117
2015/10/14,8.553417218057849
2015/10/15,2.0340946998852174
2015/10/16,3.0533723381315605
2015/10/19,1.4632554893916894
2015/10/20,3.13875382101125
2015/10/21,1.306877275294028
2015/10/22,6.334657367184716
2015/10/23,11.016308389900782
2015/10/26,4.381305247013033
2015/10/27,5.502697523132665
2015/10/28,3.1417571162224807
2015/10/29,1.8076062437004903
2015/10/30,0.4527276094383403
2015/11/2,4.85817395606784
2015/11/3,3.029050543787374
2015/11/4,4.223578986855049
2015/11/5,1.3293152652194287
2015/11/6,0.44428723402784565
2015/11/9,2.586990055041533
2015/11/10,1.0400072125482165
2015/11/11,1.2970388098061474
2015/11/12,1.523125390099828
2015/11/13,4.408721158827432
2015/11/16,2.166633482495487
2015/11/17,0.4317108569335029
2015/11/18,0.6792048383248874
