Date,FTI
2015/4/27,4.666848107259208
2015/4/28,4.664116161182073
2015/4/29,4.747389285169503
2015/4/30,4.589120588881203
2015/5/1,4.689693502578695
2015/5/4,4.911172547975541
2015/5/5,4.9354925439834805
2015/5/6,4.997239598966194
2015/5/7,5.005944719463112
2015/5/8,5.087617798651651
2015/5/11,5.091950087294633
2015/5/12,5.033347441537745
2015/5/13,4.921127563138563
2015/5/14,4.903782287910291
2015/5/15,4.916378676007404
2015/5/18,4.803682778217955
2015/5/19,4.706989757813038
2015/5/20,4.7112743765819385
2015/5/21,4.576173087782776
2015/5/22,4.766344419294967
2015/5/26,4.876219262349062
2015/5/27,4.871218658550775
2015/5/28,4.871086905758572
2015/5/29,4.8950444944151705
2015/6/1,4.884565232298914
2015/6/2,4.8094299240199225
2015/6/3,4.781635141016236
2015/6/4,4.7945908153169
2015/6/5,4.676049337069791
2015/6/8,4.71697614746651
2015/6/9,4.680212117278492
2015/6/10,4.735263087674227
2015/6/11,4.750133796281847
2015/6/12,4.732507101257611
2015/6/15,4.682877535847875
2015/6/16,4.61542359857978
2015/6/17,4.567491242572876
2015/6/18,4.513839158537857
2015/6/19,4.537460693935093
2015/6/22,4.554964731246465
2015/6/23,4.548268442527499
2015/6/24,4.405710475450522
2015/6/25,4.403486431885539
2015/6/26,4.383983222734769
2015/6/29,4.381991003718999
2015/6/30,4.444719465900103
2015/7/1,4.346335891438239
2015/7/2,4.283781769456138
2015/7/6,4.32463587793143
2015/7/7,4.3266019595743135
2015/7/8,4.40979959228525
2015/7/9,4.413434444662803
2015/7/10,4.49943434926407
2015/7/13,4.469796402159174
2015/7/14,4.550016663670259
2015/7/15,4.569984464066503
2015/7/16,4.653962905477916
2015/7/17,4.659377443755252
2015/7/20,4.678393838894465
2015/7/21,4.643393790070077
2015/7/22,4.463509589096262
2015/7/23,4.490909445851125
2015/7/24,4.449321256054636
2015/7/27,4.481231935001481
2015/7/28,4.358229291878952
2015/7/29,4.131311442042704
2015/7/30,4.0279034964743206
2015/7/31,3.9423747468167982
2015/8/3,3.9414821596570335
2015/8/4,3.830478196030168
2015/8/5,3.8695964521492816
2015/8/6,3.9045667290142503
2015/8/7,3.878075848510149
2015/8/10,3.765168612206331
2015/8/11,3.6292746776618037
2015/8/12,3.609320213981485
2015/8/13,3.613690266780565
2015/8/14,3.7074239049415354
2015/8/17,3.6957606502960223
2015/8/18,3.4482584551352797
2015/8/19,3.3751029714913607
2015/8/20,3.3668646293732514
2015/8/21,3.3822561733477525
2015/8/24,3.3774268791534237
2015/8/25,3.332377008407408
2015/8/26,3.332173106994421
2015/8/27,3.3088067483548267
2015/8/28,3.169761560990334
2015/8/31,3.3294644341620847
2015/9/1,3.284914349678467
2015/9/2,3.267857935324619
2015/9/3,3.1814430694087634
2015/9/4,3.131166508593435
2015/9/8,3.142278185480266
2015/9/9,3.0947079121960726
2015/9/10,3.132571194621966
2015/9/11,3.1200044911516076
2015/9/14,3.100582047356675
2015/9/15,3.0760257082937037
2015/9/16,3.0976849855056776
2015/9/17,3.073563926410054
2015/9/18,3.0564265424924866
2015/9/21,3.014647248415359
2015/9/22,3.027882172535674
2015/9/23,3.025549983908694
2015/9/24,3.0357783267579648
2015/9/25,3.035849111564529
2015/9/28,2.8498333759210874
2015/9/29,2.780113917600971
2015/9/30,2.7195774641929895
2015/10/1,2.7352473405099054
2015/10/2,2.730310408198605
2015/10/5,2.6594260044305003
2015/10/6,2.7203430943202926
2015/10/7,2.639033270089432
2015/10/8,2.624259706997474
2015/10/9,2.5879345892919248
2015/10/12,2.5543048163580298
2015/10/13,2.5399986457751944
2015/10/14,2.6628178271741736
2015/10/15,2.6892853735551654
2015/10/16,2.7080451838713797
2015/10/19,2.6395944688398036
2015/10/20,2.643345822959535
2015/10/21,2.6568816199973635
2015/10/22,2.758408456967475
2015/10/23,2.935972584648048
2015/10/26,2.986223828792492
2015/10/27,3.048574554509949
2015/10/28,3.0907000193842933
2015/10/29,3.059664899275814
2015/10/30,3.018645188315752
2015/11/2,3.0855363341462714
2015/11/3,3.1223735421768
2015/11/4,3.0975201184987116
2015/11/5,3.0693344961157565
2015/11/6,3.051423301103285
2015/11/9,2.930211403755765
2015/11/10,2.913393207770281
2015/11/11,2.904279058119615
2015/11/12,2.891404746917571
2015/11/13,2.9093537599921717
2015/11/16,2.9112021764542755
2015/11/17,2.867897355266088
2015/11/18,2.8601981810309156
2015/11/19,2.872573775523532
2015/11/20,2.8524245723694546
2015/11/23,2.8746947983653026
2015/11/24,2.7593800491028513
2015/11/25,2.7579657306588383
2015/11/27,2.729089113185666
2015/11/30,2.7237584061770246
2015/12/1,2.718313342850682
2015/12/2,2.743690980137023
2015/12/3,2.718171459861275
2015/12/4,2.689117546862622
2015/12/7,2.6939654264912045
2015/12/8,2.7457318161356397
2015/12/9,2.7400803302773094
2015/12/10,2.6979826516043746
2015/12/11,2.6882661522494025
2015/12/14,2.842895791356199
2015/12/15,2.9331296798643387
2015/12/16,2.913759010705887
2015/12/17,2.885608604071279
2015/12/18,2.7769040780672163
2015/12/21,2.8046018873670207
2015/12/22,2.874811934505054
2015/12/23,2.8871491300877374
2015/12/24,2.9945134820029735
2015/12/28,2.8865949600675944
2015/12/29,2.9035060109729307
2015/12/30,2.9276877406699797
2015/12/31,3.070465136148931
2016/1/4,3.0635107598412343
2016/1/5,3.056797564852744
2016/1/6,3.018996385961226
2016/1/7,2.9545453620377997
2016/1/8,2.937353053693789
2016/1/11,2.827542873370348
2016/1/12,2.810769977916209
