Date,,A,B,C
2015/2/19,C,9.266371671115995e-05,9.766311796800857e-05,9.420333532699792e-05
2015/2/20,A,9.549241895812585e-05,0.00010114117615486238,9.665123298445231e-05
2015/2/20,B,0.00010114117615486238,0.00010747896130560898,0.00010254214514712095
2015/2/20,C,9.665123298445231e-05,0.00010254214514712095,9.811871539776534e-05
2015/2/23,A,8.38327212060846e-05,8.898059063188536e-05,8.541145688488406e-05
2015/2/23,B,8.898059063188536e-05,9.482127464478446e-05,9.08724015144448e-05
2015/2/23,C,8.541145688488406e-05,9.08724015144448e-05,8.73942482161035e-05
2015/2/24,A,7.676358739547016e-05,8.148571942065166e-05,7.827415165151585e-05
2015/2/24,B,8.148571942065166e-05,8.688529797930816e-05,8.332019225435565e-05
2015/2/24,C,7.827415165151585e-05,8.332019225435565e-05,8.02098407110026e-05
2015/2/25,A,8.437365533790758e-05,8.947490683619026e-05,8.555238436628097e-05
2015/2/25,B,8.947490683619026e-05,9.525931284989453e-05,9.094617597867124e-05
2015/2/25,C,8.555238436628097e-05,9.094617597867124e-05,8.715400416073392e-05
2015/2/26,A,8.13905628424826e-05,8.605362144072216e-05,8.252138837990231e-05
2015/2/26,B,8.605362144072216e-05,9.139532126258346e-05,8.751889290255703e-05
2015/2/26,C,8.252138837990231e-05,8.751889290255703e-05,8.411435567857316e-05
2015/2/27,A,0.00010714231000651727,0.00011359672751125729,0.00010979072472654964
2015/2/27,B,0.00011359672751125729,0.00012085438335810381,0.00011668537538429044
2015/2/27,C,0.00010979072472654964,0.00011668537538429044,0.00011298738309475037
2015/3/2,A,0.00010905236473566184,0.00011587653994325696,0.00011148756887810662
2015/3/2,B,0.00011587653994325696,0.00012355598494652676,0.00011873516927092722
2015/3/2,C,0.00011148756887810662,0.00011873516927092722,0.00011446419421179767
2015/3/3,A,9.95150629671885e-05,0.00010524275840193642,0.00010087741584460196
2015/3/3,B,0.00010524275840193642,0.00011171333769169352,0.0001069411587821302
2015/3/3,C,0.00010087741584460196,0.0001069411587821302,0.00010275510365702197
2015/3/4,A,9.336244012688759e-05,9.905038737144678e-05,9.471719939251801e-05
2015/3/4,B,9.905038737144678e-05,0.00010548935126294665,0.00010073836148219395
2015/3/4,C,9.471719939251801e-05,0.00010073836148219395,9.658820779889164e-05
2015/3/5,A,8.724104242938374e-05,9.305510082898964e-05,8.862180451308022e-05
2015/3/5,B,9.305510082898964e-05,9.96633539147697e-05,9.478964313689133e-05
2015/3/5,C,8.862180451308022e-05,9.478964313689133e-05,9.052843208659458e-05
2015/3/6,A,0.00011233638103382189,0.00011940813235112525,0.00011465697426713231
2015/3/6,B,0.00011940813235112525,0.00012733710906137166,0.00012212953985083803
2015/3/6,C,0.00011465697426713231,0.00012212953985083803,0.00011753086374802759
2015/3/9,A,0.00010343099325770563,0.00011063456032436439,0.00010613540782886886
2015/3/9,B,0.00011063456032436439,0.00011869928694931542,0.00011374679491991545
2015/3/9,C,0.00010613540782886886,0.00011374679491991545,0.00010940392560903737
2015/3/10,A,0.00010304211950664928,0.00011003480163395283,0.00010583150085763555
2015/3/10,B,0.00011003480163395283,0.00011783451424511006,0.00011322557167505274
2015/3/10,C,0.00010583150085763555,0.00011322557167505274,0.00010921219522793062
2015/3/11,A,0.00010405307592262743,0.00011113501581205251,0.00010711637510101138
2015/3/11,B,0.00011113501581205251,0.0001189910721921968,0.00011459381146859838
2015/3/11,C,0.00010711637510101138,0.00011459381146859838,0.00011082303066536564
2015/3/12,A,0.00013758443731202665,0.00014685665163177475,0.00014212671567314972
2015/3/12,B,0.00014685665163177475,0.00015701748646048227,0.00015184968936911392
2015/3/12,C,0.00014212671567314972,0.00015184968936911392,0.00014731774375056098
2015/3/13,A,0.00013702275923774715,0.00014636777200106903,0.00014166118726607923
2015/3/13,B,0.00014636777200106903,0.00015659851866279385,0.00015145293606953818
2015/3/13,C,0.00014166118726607923,0.00015145293606953818,0.00014694277949488723
2015/3/16,A,0.00013782699288744023,0.00014631517867409852,0.00014207119827586934
2015/3/16,B,0.00014631517867409852,0.00015561931761546178,0.00015107120467599335
2015/3/16,C,0.00014207119827586934,0.00015107120467599335,0.0001470236170805727
2015/3/17,A,0.00013370661777174097,0.00014226411799322692,0.00013786101237131412
2015/3/17,B,0.00014226411799322692,0.00015167774901917296,0.00014699388693180412
2015/3/17,C,0.00013786101237131412,0.00014699388693180412,0.00014281476822533722
2015/3/18,A,0.0001333683320281019,0.0001415794388055305,0.00013699391671621717
2015/3/18,B,0.0001415794388055305,0.00015067619113081737,0.0001458693316339941
2015/3/18,C,0.00013699391671621717,0.0001458693316339941,0.00014162662301966554
2015/3/19,A,0.00014089466429559073,0.00014984224813296848,0.0001439224517695766
2015/3/19,B,0.00014984224813296848,0.00015972926169363698,0.00015352309774948087
2015/3/19,C,0.0001439224517695766,0.00015352309774948087,0.0001478827257762223
2015/3/20,A,0.00013534232359879703,0.00014354935788057305,0.00013853322850806594
2015/3/20,B,0.00014354935788057305,0.0001526072220238717,0.00014745515156700217
2015/3/20,C,0.00013853322850806594,0.00014745515156700217,0.0001428096825321405
2015/3/23,A,0.00013120282118945313,0.0001387590466375622,0.00013346204793797763
2015/3/23,B,0.0001387590466375622,0.0001470906915437633,0.00014162552173317848
2015/3/23,C,0.00013346204793797763,0.00014162552173317848,0.00013665318339080843
2015/3/24,A,0.0001329077321406762,0.000140482444887803,0.00013518026194713433
2015/3/24,B,0.000140482444887803,0.00014882601301659392,0.00014335791354437436
2015/3/24,C,0.00013518026194713433,0.00014335791354437436,0.00013838187192775106
2015/3/25,A,0.00012232754687234145,0.00012911502863508393,0.00012415006453129628
2015/3/25,B,0.00012911502863508393,0.0001366391940119124,0.00013156128239876017
2015/3/25,C,0.00012415006453129628,0.00013156128239876017,0.00012699411560749554
2015/3/26,A,0.00012625223739113709,0.00013356458376951848,0.00012794840226738546
2015/3/26,B,0.00013356458376951848,0.0001416481218072494,0.00013580809112408225
2015/3/26,C,0.00012794840226738546,0.00013580809112408225,0.00013057097131373592
2015/3/27,A,0.00010909381328973134,0.00011515475668084669,0.0001098894908647727
2015/3/27,B,0.00011515475668084669,0.00012194088829537957,0.00011648294197936929
2015/3/27,C,0.0001098894908647727,0.00011648294197936929,0.00011162141657687045
2015/3/30,A,0.00011057125191527927,0.00011668505809584889,0.00011167422928800224
2015/3/30,B,0.00011668505809584889,0.00012351548672054645,0.00011835817884365284
2015/3/30,C,0.00011167422928800224,0.00011835817884365284,0.00011370950322961503
2015/3/31,A,0.00011685481694440418,0.00012387362013929122,0.00011855953649454279
2015/3/31,B,0.00012387362013929122,0.0001317028732744666,0.00012618222312886005
2015/3/31,C,0.00011855953649454279,0.00012618222312886005,0.00012117746545860445
2015/4/1,A,0.000115163917343124,0.00012277210676211835,0.00011787000506799229
2015/4/1,B,0.00012277210676211835,0.00013130296048669292,0.00012620801996356484
2015/4/1,C,0.00011787000506799229,0.00012620801996356484,0.0001216065173383871
2015/4/2,A,0.00010600316419102232,0.00011281920060673113,0.00010803434636446294
2015/4/2,B,0.00011281920060673113,0.00012049211152604186,0.00011550518094510478
2015/4/2,C,0.00010803434636446294,0.00011550518094510478,0.00011114874408072898
2015/4/6,A,9.256283795403218e-05,9.873428554990666e-05,9.417844058650667e-05
2015/4/6,B,9.873428554990666e-05,0.00010573338220668836,0.00010098448328093671
2015/4/6,C,9.417844058650667e-05,0.00010098448328093671,9.686445276301042e-05
2015/4/7,A,9.265283096384708e-05,9.887764229466832e-05,9.431739929307895e-05
2015/4/7,B,9.887764229466832e-05,0.00010593202511803856,0.00010117161367777072
2015/4/7,C,9.431739929307895e-05,0.00010117161367777072,9.703960226221509e-05
2015/4/8,A,8.661339848119401e-05,9.230214605388116e-05,8.756824470850349e-05
2015/4/8,B,9.230214605388116e-05,9.878512194111344e-05,9.384195349628113e-05
2015/4/8,C,8.756824470850349e-05,9.384195349628113e-05,8.952545065556367e-05
2015/4/9,A,9.20205847285441e-05,9.827189910319236e-05,9.331710708316439e-05
2015/4/9,B,9.827189910319236e-05,0.00010536644110409134,0.0001001616048001445
2015/4/9,C,9.331710708316439e-05,0.0001001616048001445,9.55592292797032e-05
2015/4/10,A,7.754221144719361e-05,8.326959952410212e-05,7.885775579471664e-05
2015/4/10,B,8.326959952410212e-05,8.983464384370413e-05,8.519885863986207e-05
2015/4/10,C,7.885775579471664e-05,8.519885863986207e-05,8.114828584169962e-05
2015/4/13,A,0.0001049100160301551,0.00011237415504400535,0.0001068385204820546
2015/4/13,B,0.00011237415504400535,0.00012078428378852792,0.00011495323853326898
2015/4/13,C,0.0001068385204820546,0.00011495323853326898,0.00010975353876793821
2015/4/14,A,0.00013058559691927886,0.0001400221833991739,0.00013323266369227516
2015/4/14,B,0.0001400221833991739,0.00015044634604712573,0.00014327032819179845
2015/4/14,C,0.00013323266369227516,0.00014327032819179845,0.00013678664059631155
2015/4/15,A,0.00015542225542929642,0.00016573340280027674,0.0001576479195509782
2015/4/15,B,0.00016573340280027674,0.00017704516131152875,0.00016850441267636176
2015/4/15,C,0.0001576479195509782,0.00016850441267636176,0.00016069348601907408
2015/4/16,A,0.0001570999190102047,0.0001683235618972397,0.0001604814614800271
2015/4/16,B,0.0001683235618972397,0.00018061921839204693,0.00017223248254104315
2015/4/16,C,0.0001604814614800271,0.00017223248254104315,0.0001644951534734249
2015/4/17,A,0.00014073327622684623,0.00015083795753067069,0.00014425422298524235
2015/4/17,B,0.00015083795753067069,0.00016195892113460007,0.00015491254011572813
2015/4/17,C,0.00014425422298524235,0.00015491254011572813,0.00014841960233606303
2015/4/20,A,0.00013960639338485292,0.00014937408055811419,0.00014284235295484955
2015/4/20,B,0.00014937408055811419,0.00016008371170871002,0.00015308931584524514
2015/4/20,C,0.00014284235295484955,0.00015308931584524514,0.0001466551372548473
2015/4/21,A,0.00013688201946457634,0.0001465924746400408,0.00014026113934553368
2015/4/21,B,0.0001465924746400408,0.0001572714498346005,0.0001504331596572922
2015/4/21,C,0.00014026113934553368,0.0001504331596572922,0.00014422501334992847
2015/4/22,A,0.00018202587580600548,0.00019487930588980076,0.00018732068724043176
2015/4/22,B,0.00019487930588980076,0.00020890662280396765,0.00020076896456622858
2015/4/22,C,0.00018732068724043176,0.00020076896456622858,0.00019328154506511686
2015/4/23,A,0.0001810501907968737,0.0001941912937913603,0.00018649645509935753
2015/4/23,B,0.0001941912937913603,0.0002085060818545919,0.00020018737842642504
2015/4/23,C,0.00018649645509935753,0.00020018737842642504,0.0001925852578225529
2015/4/24,A,0.0001798431555181587,0.0001927856591770608,0.00018569664009554043
2015/4/24,B,0.0001927856591770608,0.00020687347774434124,0.0001992298415927178
2015/4/24,C,0.00018569664009554043,0.0001992298415927178,0.0001922137617499536
2015/4/27,A,0.00017977099277575345,0.00019278488293103502,0.00018571078400575226
2015/4/27,B,0.00019278488293103502,0.0002068910517423676,0.00019925940606620342
2015/4/27,C,0.00018571078400575226,0.00019925940606620342,0.0001922601914510761
2015/4/28,A,0.00017842841008412536,0.00019107254436231567,0.00018434282038137518
2015/4/28,B,0.00019107254436231567,0.00020478393083524725,0.0001975131782828898
2015/4/28,C,0.00018434282038137518,0.0001975131782828898,0.00019086639708855197
2015/4/29,A,0.00017238185184326353,0.00018410168459293558,0.0001781965198913185
2015/4/29,B,0.00018410168459293558,0.000196758797704186,0.00019039976778541148
2015/4/29,C,0.0001781965198913185,0.00019039976778541148,0.00018468581063576126
2015/4/30,A,0.00016350202728123299,0.0001743035344866356,0.00016812712842315656
2015/4/30,B,0.0001743035344866356,0.00018594761621897285,0.00017929378478710056
2015/4/30,C,0.00016812712842315656,0.00017929378478710056,0.0001733529275133819
2015/5/1,A,0.0001622328492377731,0.00017295688501739933,0.00016718625061487116
2015/5/1,B,0.00017295688501739933,0.00018452781733742238,0.00017829217529188502
2015/5/1,C,0.00016718625061487116,0.00017829217529188502,0.0001726566311439616
2015/5/4,A,0.00016136919636302617,0.0001718345178439332,0.00016600112376950933
2015/5/4,B,0.0001718345178439332,0.00018313491026702424,0.000176865410964093
2015/5/4,C,0.00016600112376950933,0.000176865410964093,0.00017122609772909453
2015/5/5,A,0.00016036929240034067,0.0001708094162085433,0.00016509229377532602
2015/5/5,B,0.0001708094162085433,0.00018208403924103233,0.000175934923083133
2015/5/5,C,0.00016509229377532602,0.000175934923083133,0.00017042453536910616
2015/5/6,A,0.00015999329964269234,0.0001704389674663033,0.00016474422208579247
2015/5/6,B,0.0001704389674663033,0.00018171908711320134,0.00017559306124641176
2015/5/6,C,0.00016474422208579247,0.00017559306124641176,0.0001701361171534226
2015/5/7,A,0.000155918952147456,0.00016578360918158394,0.00016011780363843874
2015/5/7,B,0.00016578360918158394,0.00017643330023276937,0.0001703608558220638
2015/5/7,C,0.00016011780363843874,0.0001703608558220638,0.0001649698746439043
2015/5/8,A,0.0001381037225417744,0.00014667835791640286,0.00014156942796756818
2015/5/8,B,0.00014667835791640286,0.00015594977276333334,0.0001504621633597089
2015/5/8,C,0.00014156942796756818,0.0001504621633597089,0.00014566825344021364
2015/5/11,A,9.600471709185948e-05,0.00010218010850711142,9.87647419987735e-05
2015/5/11,B,0.00010218010850711142,0.00010891596855286169,0.0001052206422737849
2015/5/11,C,9.87647419987735e-05,0.0001052206422737849,0.00010216234785316531
2015/5/12,A,9.227985318083955e-05,9.770272870653898e-05,9.418448177804822e-05
2015/5/12,B,9.770272870653898e-05,0.00010361126314914909,9.984122496509623e-05
2015/5/12,C,9.418448177804822e-05,9.984122496509623e-05,9.673641143655195e-05
2015/5/13,A,8.311559192185808e-05,8.825782500781283e-05,8.557407595156865e-05
2015/5/13,B,8.825782500781283e-05,9.387763247304464e-05,9.097107736370237e-05
2015/5/13,C,8.557407595156865e-05,9.097107736370237e-05,8.867683642073915e-05
2015/5/14,A,7.932634789677029e-05,8.383438589361104e-05,8.139580820198834e-05
2015/5/14,B,8.383438589361104e-05,8.871563676895178e-05,8.6089964762843e-05
2015/5/14,C,8.139580820198834e-05,8.6089964762843e-05,8.407663810586544e-05
2015/5/15,A,8.183343570342077e-05,8.660390975350723e-05,8.396479974989933e-05
2015/5/15,B,8.660390975350723e-05,9.176291445006341e-05,8.891974517107184e-05
2015/5/15,C,8.396479974989933e-05,8.891974517107184e-05,8.670362718575148e-05
2015/5/18,A,8.184552379139967e-05,8.560903048631924e-05,8.31124772680387e-05
2015/5/18,B,8.560903048631924e-05,8.979027224570819e-05,8.704072347258769e-05
2015/5/18,C,8.31124772680387e-05,8.704072347258769e-05,8.49314725945989e-05
2015/5/19,A,8.236424372316466e-05,8.588511288764407e-05,8.379002185462061e-05
2015/5/19,B,8.588511288764407e-05,8.979711579093886e-05,8.749262108107028e-05
2015/5/19,C,8.379002185462061e-05,8.749262108107028e-05,8.575699521199926e-05
2015/5/20,A,4.3056140973036964e-05,4.39353068775921e-05,4.2496587498608696e-05
2015/5/20,B,4.39353068775921e-05,4.506615805799492e-05,4.3446123676861724e-05
2015/5/20,C,4.2496587498608696e-05,4.3446123676861724e-05,4.239073853690572e-05
2015/5/21,A,4.338319571094172e-05,4.4499216558487236e-05,4.389903270860772e-05
2015/5/21,B,4.4499216558487236e-05,4.590876668633259e-05,4.52052277352921e-05
2015/5/21,C,4.389903270860772e-05,4.52052277352921e-05,4.505590318775821e-05
2015/5/22,A,3.987463802775396e-05,4.0645279770745275e-05,4.012195758866426e-05
2015/5/22,B,4.0645279770745275e-05,4.168476999506439e-05,4.1076206062070196e-05
2015/5/22,C,4.012195758866426e-05,4.1076206062070196e-05,4.103211120064125e-05
2015/5/26,A,4.451762572539043e-05,4.5518961461058575e-05,4.50260054333343e-05
2015/5/26,B,4.5518961461058575e-05,4.679904701365377e-05,4.621899528466362e-05
2015/5/26,C,4.50260054333343e-05,4.621899528466362e-05,4.619636737837146e-05
2015/5/27,A,4.384573785328869e-05,4.528987160739118e-05,4.4290019972597914e-05
2015/5/27,B,4.528987160739118e-05,4.709153861789606e-05,4.595015293591165e-05
2015/5/27,C,4.4290019972597914e-05,4.595015293591165e-05,4.539103379023456e-05
2015/5/28,A,4.548888723808724e-05,4.6683832412882086e-05,4.5265395802856616e-05
2015/5/28,B,4.6683832412882086e-05,4.825580543382425e-05,4.670933298383049e-05
2015/5/28,C,4.5265395802856616e-05,4.670933298383049e-05,4.571521619766509e-05
2015/5/29,A,5.46729449645313e-05,5.632465017786228e-05,5.4398270543587157e-05
2015/5/29,B,5.632465017786228e-05,5.837574614616629e-05,5.6300232514228655e-05
2015/5/29,C,5.4398270543587157e-05,5.6300232514228655e-05,5.4756134762112394e-05
2015/6/1,A,5.512852411102863e-05,5.6540072005114745e-05,5.474642728618521e-05
2015/6/1,B,5.6540072005114745e-05,5.8453892556754944e-05,5.646688041407249e-05
2015/6/1,C,5.474642728618521e-05,5.646688041407249e-05,5.502202633076573e-05
2015/6/2,A,5.612218622802912e-05,5.770666921057401e-05,5.614692381097007e-05
2015/6/2,B,5.770666921057401e-05,5.9800596365655545e-05,5.804772403482277e-05
2015/6/2,C,5.614692381097007e-05,5.804772403482277e-05,5.682063840000368e-05
2015/6/3,A,6.92101924770536e-05,7.215337832097382e-05,6.979767262359428e-05
2015/6/3,B,7.215337832097382e-05,7.574575362442549e-05,7.310875828505354e-05
2015/6/3,C,6.979767262359428e-05,7.310875828505354e-05,7.102251647221322e-05
2015/6/4,A,6.92294216205405e-05,7.216421540305476e-05,6.978654781921763e-05
2015/6/4,B,7.216421540305476e-05,7.575011526109547e-05,7.31078737289995e-05
2015/6/4,C,6.978654781921763e-05,7.31078737289995e-05,7.101234238742179e-05
2015/6/5,A,6.630304473584814e-05,6.912579235808804e-05,6.712032098864577e-05
2015/6/5,B,6.912579235808804e-05,7.260448593297844e-05,7.033900950855568e-05
2015/6/5,C,6.712032098864577e-05,7.033900950855568e-05,6.858317207020191e-05
2015/6/8,A,7.635086668751753e-05,7.94143011477272e-05,7.651801839080304e-05
2015/6/8,B,7.94143011477272e-05,8.313890824874866e-05,7.995573247005816e-05
2015/6/8,C,7.651801839080304e-05,7.995573247005816e-05,7.730401238154532e-05
2015/6/9,A,7.758792152267845e-05,8.079299227038466e-05,7.762868287413499e-05
2015/6/9,B,8.079299227038466e-05,8.467413352655046e-05,8.119523959718644e-05
2015/6/9,C,7.762868287413499e-05,8.119523959718644e-05,7.829906629298101e-05
2015/6/10,A,6.833107349798036e-05,7.103067066126184e-05,6.861029815089369e-05
2015/6/10,B,7.103067066126184e-05,7.439588140647012e-05,7.1691946642652e-05
2015/6/10,C,6.861029815089369e-05,7.1691946642652e-05,6.951632137558287e-05
2015/6/11,A,7.159472369887126e-05,7.406398345475909e-05,7.105877141066353e-05
2015/6/11,B,7.406398345475909e-05,7.717420311582356e-05,7.387604476903753e-05
2015/6/11,C,7.105877141066353e-05,7.387604476903753e-05,7.114826433963954e-05
2015/6/12,A,7.230186897188133e-05,7.477127882497714e-05,7.147619392656704e-05
2015/6/12,B,7.477127882497714e-05,7.78801678957305e-05,7.428023555839213e-05
2015/6/12,C,7.147619392656704e-05,7.428023555839213e-05,7.127483804313742e-05
2015/6/15,A,7.794800961541784e-05,8.072764960315659e-05,7.709925708378288e-05
2015/6/15,B,8.072764960315659e-05,8.416303802052331e-05,8.021328269481416e-05
2015/6/15,C,7.709925708378288e-05,8.021328269481416e-05,7.687357339463691e-05
2015/6/16,A,8.068153412813802e-05,8.400346826059541e-05,7.936801573354934e-05
2015/6/16,B,8.400346826059541e-05,8.786805312310565e-05,8.296653318491404e-05
2015/6/16,C,7.936801573354934e-05,8.296653318491404e-05,7.875122512927594e-05
2015/6/17,A,8.017980839978545e-05,8.357155665930213e-05,7.890439348446818e-05
2015/6/17,B,8.357155665930213e-05,8.750527939395851e-05,8.258251778011523e-05
2015/6/17,C,7.890439348446818e-05,8.258251778011523e-05,7.834802227873175e-05
2015/6/18,A,9.327578468285113e-05,9.684977177143615e-05,9.161953847828958e-05
2015/6/18,B,9.684977177143615e-05,0.00010094826758354808,9.546947561121571e-05
2015/6/18,C,9.161953847828958e-05,9.546947561121571e-05,9.069209663780497e-05
2015/6/19,A,9.272972080107116e-05,9.619236917997407e-05,9.073946911303493e-05
2015/6/19,B,9.619236917997407e-05,0.00010015721421842796,9.441215894431935e-05
2015/6/19,C,9.073946911303493e-05,9.441215894431935e-05,8.92860809302837e-05
2015/6/22,A,0.00011137631329382235,0.00011566416449142858,0.00010978247195169684
2015/6/22,B,0.00011566416449142858,0.00012048019816142516,0.00011427309451534772
2015/6/22,C,0.00010978247195169684,0.00011427309451534772,0.00010867547010900133
2015/6/23,A,0.0001221559139719062,0.0001273546845134088,0.00011986845264234265
2015/6/23,B,0.0001273546845134088,0.00013315709135750027,0.00012522032955503387
2015/6/23,C,0.00011986845264234265,0.00012522032955503387,0.00011805986525028616
2015/6/24,A,0.00011906864979628169,0.00012392830112017934,0.00011694687547606307
2015/6/24,B,0.00012392830112017934,0.0001293599554910296,0.00012199514369230706
2015/6/24,C,0.00011694687547606307,0.00012199514369230706,0.00011534843042678831
2015/6/25,A,0.00011793945593660249,0.0001230082913523645,0.0001161146020845843
2015/6/25,B,0.0001230082913523645,0.0001286210205097413,0.00012133402186757625
2015/6/25,C,0.0001161146020845843,0.00012133402186757625,0.00011476206990427678
2015/6/26,A,0.00010644525158685567,0.00011080283541141755,0.00010482879018022656
2015/6/26,B,0.00011080283541141755,0.00011566093153896775,0.0001093509698550079
2015/6/26,C,0.00010482879018022656,0.0001093509698550079,0.00010368284970471998
2015/6/29,A,0.00012086014787013822,0.0001269119488181533,0.00011983232121364454
2015/6/29,B,0.0001269119488181533,0.00013346469139922438,0.0001260104697203108
2015/6/29,C,0.00011983232121364454,0.0001260104697203108,0.00011924096567101898
2015/6/30,A,0.0001525315265590061,0.00015864672100850846,0.0001500936717503757
2015/6/30,B,0.00015864672100850846,0.000165247302057658,0.00015630010451711686
2015/6/30,C,0.0001500936717503757,0.00015630010451711686,0.00014808858897584146
2015/7/1,A,0.0001705618290862551,0.00017583158756875867,0.00016633762204520117
2015/7/1,B,0.00017583158756875867,0.00018145887828145305,0.00017162075338476087
2015/7/1,C,0.00016633762204520117,0.00017162075338476087,0.00016256720677072052
2015/7/2,A,0.000184372534159149,0.0001895645352642328,0.00018012880286222133
2015/7/2,B,0.0001895645352642328,0.0001951105280591056,0.00018531790657175124
2015/7/2,C,0.00018012880286222133,0.00018531790657175124,0.0001762714480316471
2015/7/6,A,0.00020231851688316577,0.0002093130800851562,0.00019908986015707692
2015/7/6,B,0.0002093130800851562,0.00021676617845055242,0.00020609907204732517
2015/7/6,C,0.00019908986015707692,0.00020609907204732517,0.00019621186881317885
2015/7/7,A,0.00019480738402666677,0.000201390992909071,0.00019181114880228913
2015/7/7,B,0.000201390992909071,0.00020842455720006655,0.00019841162616035597
2015/7/7,C,0.00019181114880228913,0.00019841162616035597,0.00018916631089125626
2015/7/8,A,0.0002070509267836846,0.00021400189828360097,0.00020346813812596243
2015/7/8,B,0.00021400189828360097,0.00022139350109812465,0.00021041464158119658
2015/7/8,C,0.00020346813812596243,0.00021041464158119658,0.00020026416045227803
2015/7/9,A,0.0002127056067621243,0.0002198082563978358,0.00020902283449039847
2015/7/9,B,0.0002198082563978358,0.00022735041035190667,0.00021612072029632235
2015/7/9,C,0.00020902283449039847,0.00021612072029632235,0.0002057195452087056
2015/7/10,A,0.00019520839577924444,0.00020157366500490913,0.00019178033503402048
2015/7/10,B,0.00020157366500490913,0.00020834736904017733,0.00019815107128488444
2015/7/10,C,0.00019178033503402048,0.00019815107128488444,0.0001887723341462903
2015/7/13,A,0.00019901015197650623,0.00020591203033265695,0.00019592688716870712
2015/7/13,B,0.00020591203033265695,0.000213284103211098,0.00020284910536807595
2015/7/13,C,0.00019592688716870712,0.00020284910536807595,0.00019321326924244913
2015/7/14,A,0.0002066432645045657,0.000215177600248465,0.00020496961728848242
2015/7/14,B,0.000215177600248465,0.00022443907634267442,0.00021369597586168854
2015/7/14,C,0.00020496961728848242,0.00021369597586168854,0.000203743201497084
2015/7/15,A,0.00020274438052713837,0.00021146087867756502,0.00020211003672533057
2015/7/15,B,0.00021146087867756502,0.00022092009962331903,0.00021105381393314904
2015/7/15,C,0.00020211003672533057,0.00021105381393314904,0.00020193744974513918
2015/7/16,A,0.00020658549384194798,0.00021534126580745604,0.0002057686261527985
2015/7/16,B,0.00021534126580745604,0.00022483941392251143,0.00021475388754524575
2015/7/16,C,0.0002057686261527985,0.00021475388754524575,0.00020539997712732276
