Date,A,B,C
2015/1/30,0.004637611278191785,0.00499188641445737,0.004571332470897905
2015/2/2,0.002914192379719055,0.0031766880711762155,0.00277410479992884
2015/2/3,0.004025087950727295,0.00431571590989385,0.0038584197441333345
2015/2/4,0.00492934913617937,0.005207727620470511,0.004743874069800905
2015/2/5,0.005925759401414675,0.006275450188496075,0.00578666148613979
2015/2/6,0.00594817888746186,0.006295379414753941,0.005841582530411395
2015/2/9,0.00697137230155302,0.00736825092146111,0.00687216123732019
2015/2/10,0.0057901338459547345,0.0061319684316299295,0.00564879303880765
2015/2/11,0.00567973080604288,0.005999782100599845,0.005561512980954145
2015/2/12,0.005308525466881195,0.005649150012463295,0.0051893528779047154
2015/2/13,0.005801667389260065,0.00620765113993027,0.00566039959163066
2015/2/17,0.00443950446732639,0.00479074071676506,0.00429321959938865
2015/2/18,0.0054915228929020244,0.00589439719963598,0.005397094574687745
2015/2/19,0.005260831261550044,0.00563693365035428,0.0050691041207049205
2015/2/20,0.004969173579089775,0.00525732055796923,0.00480538330709177
2015/2/23,0.0038275814944300503,0.0040135050434673995,0.0035937656875698054
2015/2/24,0.0045152040154310905,0.004768751059195419,0.00432614016384786
2015/2/25,0.003917608078182165,0.00411651516925028,0.00372660478262376
2015/2/26,0.0046210719958188155,0.004823667684018595,0.00435988566057101
2015/2/27,0.0056441247471753445,0.00591711914962869,0.005454865483453876
2015/3/2,0.005744829975477804,0.006047507195284685,0.005531578369583515
2015/3/3,0.006319595206436625,0.006710114770907228,0.006228241710603515
2015/3/4,0.00503422251476968,0.0053689735896855694,0.0049570309748583905
2015/3/5,0.003991462079712985,0.00425752230220653,0.0038771334501110843
2015/3/6,0.00474405903039474,0.00504795122851981,0.0046711550386218
2015/3/9,0.0042064413472953244,0.004532111969048005,0.004186502212440975
2015/3/10,0.00423599739368152,0.0045893283036784,0.004199460044854966
2015/3/11,0.004434465551072485,0.004765451159393905,0.004422309508048175
2015/3/12,0.006354616086225835,0.006754982474284984,0.006346036628576579
2015/3/13,0.006600038578371566,0.006995096205083234,0.006583594461558144
2015/3/16,0.00665496585061154,0.00693078945243238,0.006589667777776545
2015/3/17,0.0072822548987391544,0.00761036134871017,0.0073249242867283945
2015/3/18,0.007310401497580251,0.007697325494114919,0.007446288246338443
2015/3/19,0.00702241571844516,0.0073669655462664406,0.00721785959030657
2015/3/20,0.007336026964751359,0.00770898198104375,0.007469378636730399
2015/3/23,0.007628443980047491,0.00807094900423469,0.00786163715459198
2015/3/24,0.008007466858177164,0.008430207362214009,0.008227898606594054
2015/3/25,0.009244735670559445,0.009697728606898324,0.009390724386013391
2015/3/26,0.009685358827887996,0.010239292899619555,0.009887212933558976
2015/3/27,0.008816229042629076,0.009262135564505329,0.0089223319160961
2015/3/30,0.008906731534232406,0.009348262222037985,0.00905105569306833
2015/3/31,0.008550935839426104,0.00891409971896181,0.008621874871649459
2015/4/1,0.009904705083840995,0.010382756467636488,0.010051306493654015
2015/4/2,0.01070165478249696,0.011262326680397611,0.01082266476038923
2015/4/6,0.0094427220447408,0.00992890531058754,0.00952707972044982
2015/4/7,0.009719554403438972,0.010210802247360809,0.009771325006506374
2015/4/8,0.010074630076027689,0.01061337849643645,0.010192359398903745
2015/4/9,0.010669589787904395,0.011245260088538756,0.010753296244403176
2015/4/10,0.01030248836138024,0.010876037443300571,0.010403222626255305
2015/4/13,0.01160877242369851,0.012254390830782873,0.011727050662291755
2015/4/14,0.01033519706973144,0.01096631512713487,0.01049720005008095
2015/4/15,0.00923201492519292,0.009794786752342676,0.00934481072255234
2015/4/16,0.009135745063523137,0.009597705625470946,0.009108479334528921
2015/4/17,0.009959553348214124,0.010507183680111755,0.009948904776764045
2015/4/20,0.010734634966735788,0.01139532989467018,0.010871214745058016
2015/4/21,0.011066376348729708,0.01176753834000315,0.011160539840478654
2015/4/22,0.009416410920414167,0.010031181247977871,0.009440750095908515
2015/4/23,0.008692130797307013,0.009307155265836139,0.00882983628407713
2015/4/24,0.008626907278199068,0.009227304388115264,0.00881025132175848
2015/4/27,0.008591810682736341,0.00924425080780039,0.00884611033239532
2015/4/28,0.008513936443222443,0.00912630336706207,0.00876713209101189
2015/4/29,0.008850446930639888,0.00952881485789008,0.0090737439893122
2015/4/30,0.007931092983658593,0.008519403601642696,0.00812140727187676
2015/5/1,0.007724679464984623,0.008317821507098961,0.00796203179771688
2015/5/4,0.008172549360301321,0.00877635071074613,0.008363399710011994
2015/5/5,0.007988999111019747,0.00858963500321851,0.008225292762374095
2015/5/6,0.008112062535385944,0.008709707674933046,0.00830231681819396
2015/5/7,0.006972193195990563,0.00751055012215622,0.007174611641549375
2015/5/8,0.006249768948120777,0.0067235225432969465,0.006439634511173615
2015/5/11,0.004944536228340037,0.005339765100745535,0.0050868479840575805
2015/5/12,0.006542106407086172,0.007030066296368145,0.006675450928337305
2015/5/13,0.008213706417814107,0.008765323525616556,0.008342378561654169
2015/5/14,0.00864986184408599,0.00926501878112311,0.0088421015403194
2015/5/15,0.008311294471409774,0.00886743825792482,0.00847941109082953
2015/5/18,0.007353188010581299,0.007923226675263056,0.007490597093576109
2015/5/19,0.007421404289108065,0.007924082229889875,0.00760279927670014
2015/5/20,0.008749270789016085,0.009299854421448272,0.008973787077677322
2015/5/21,0.00872545905140877,0.00924380364338468,0.008795486509291463
2015/5/22,0.008229374981592309,0.008673320150478886,0.008206932900595803
2015/5/26,0.0076917273296987455,0.008099100223423441,0.007607960102539132
2015/5/27,0.007651263364724589,0.00811535553260517,0.007562184604099073
2015/5/28,0.007509087094116106,0.00800974316997783,0.007533775937910654
2015/5/29,0.00841050431733338,0.008961584747865636,0.008369898353364203
2015/6/1,0.008547703054518881,0.00899515607604325,0.008477414176117783
2015/6/2,0.00866377564254016,0.00914906053433093,0.008689761718131952
2015/6/3,0.007845876833617135,0.008238084701396507,0.007793913815773932
2015/6/4,0.007877736014033649,0.008246439971230505,0.007805092308254194
2015/6/5,0.008770269111402561,0.009123293478495791,0.008621294552328629
2015/6/8,0.007928303584531044,0.0082549940982187,0.007764136894663235
2015/6/9,0.007682885680921406,0.007973464189912315,0.007553985563684214
2015/6/10,0.0069891645855004805,0.00727171723350917,0.006891272036449819
2015/6/11,0.005362466694581375,0.005577700817935375,0.005263226062166148
2015/6/12,0.0054446877950216355,0.0056561769671829056,0.005277914545631109
2015/6/15,0.006217197820349464,0.0064801926063337845,0.006035345559890298
2015/6/16,0.006077560788371689,0.006273178013306499,0.005925635040497293
2015/6/17,0.00603142418479709,0.006239653559565709,0.005893344073378418
2015/6/18,0.00515254912768905,0.005382895640400644,0.005048829992496713
2015/6/19,0.005345548098113915,0.00561009365621702,0.00533084591319829
2015/6/22,0.004296070860590645,0.004539115485416955,0.004317816180092235
2015/6/23,0.005397440657505355,0.005720466331561515,0.00542525057536543
2015/6/24,0.005214577843289355,0.005525317063967525,0.005276239450667125
2015/6/25,0.00548179764769307,0.00576897600322041,0.00551456613585061
2015/6/26,0.004217095721507259,0.004435380006427945,0.004289381860098325
2015/6/29,0.004767499185016939,0.005115094155994584,0.004897200442154495
2015/6/30,0.005636191547688555,0.005966195281455011,0.0056874202704585795
2015/7/1,0.0051535836930290905,0.00555273208722859,0.00529751205808732
2015/7/2,0.005828275615772739,0.006235076465983135,0.006018398430106665
2015/7/6,0.00638932331454148,0.00688911177809305,0.006651596498242335
2015/7/7,0.007206273903449365,0.007715610098752296,0.007469802277070529
2015/7/8,0.00661616156885957,0.007131847918209195,0.006912379135166904
2015/7/9,0.007141561840514675,0.0076554154497675995,0.0074358036587865595
2015/7/10,0.007895573439929453,0.00844163435323016,0.00814090559573672
2015/7/13,0.007314296197002844,0.007813561804777765,0.007592113940556986
2015/7/14,0.006001180141822895,0.00636391734753701,0.006239672633235931
2015/7/15,0.006892976238395335,0.007284151469368326,0.00713762102881297
2015/7/16,0.007172686583142034,0.0075706255612458095,0.0073827699318085695
2015/7/17,0.0076082920267961885,0.007978545201639715,0.007745428693029975
2015/7/20,0.007962006599924245,0.00832761959767,0.008060329623283525
2015/7/21,0.00826016572176116,0.008694920173741016,0.00846380178227655
2015/7/22,0.00805806033399625,0.00843902475965895,0.00826296452816096
2015/7/23,0.007828900672226769,0.0081666350930992,0.00795436790134373
2015/7/24,0.00772647271779917,0.008005919777255005,0.007802259808525525
2015/7/27,0.008152378232120231,0.008499439233373039,0.008267599556388845
2015/7/28,0.007896316104336455,0.00819019317118289,0.00796924081227567
2015/7/29,0.007126813713882264,0.00734884749164313,0.007180473351197381
2015/7/30,0.008636767895876724,0.008968230251119196,0.008710360971685541
2015/7/31,0.007942039008346374,0.00824595412451208,0.00804381603949263
2015/8/3,0.0069618406881560594,0.007229560161586469,0.007031690330697335
2015/8/4,0.007139161338366845,0.007456769064065015,0.0072303545592382595
2015/8/5,0.008044687509928695,0.008412154571593765,0.008135397465823495
2015/8/6,0.007930343400961415,0.00828845924971061,0.00804659564842136
2015/8/7,0.007848632377880015,0.00819904531420783,0.007996976514431124
2015/8/10,0.0066906587063230456,0.00704720032371549,0.006873306159040105
2015/8/11,0.00812562614520731,0.008612724926432318,0.00840545612585062
2015/8/12,0.00916060303645911,0.009694538189846865,0.00938979068205824
2015/8/13,0.00893833133225205,0.009509497629066216,0.009172023645333725
2015/8/14,0.009269343060278755,0.009880208594039961,0.009586294274268084
2015/8/17,0.00885380644295691,0.009453392728732446,0.00925607971102364
2015/8/18,0.00950225500568921,0.010117417243807115,0.009877493457617475
2015/8/19,0.009006124236748715,0.009625695620059155,0.009393507155879005
2015/8/20,0.008267045539207145,0.00883536994660242,0.00871170862574919
2015/8/21,0.00805800337306461,0.00862803615934657,0.008450601169523116
2015/8/24,0.00749177798027387,0.007953535173487805,0.007818779856099776
2015/8/25,0.0070996005295530604,0.007587603523027784,0.0075058308407674355
2015/8/26,0.006437386198772174,0.007004536483284504,0.006917651814748939
2015/8/27,0.00641572206674088,0.006827385848746495,0.006761418387493069
2015/8/28,0.006218140194867395,0.00663518783754837,0.00652461191844074
2015/8/31,0.006792734937986924,0.0072276326850280095,0.007105197484329634
2015/9/1,0.0065366876175618595,0.007012264515401814,0.006844767002519264
2015/9/2,0.00777516531005312,0.008360042519662181,0.008085005694264558
2015/9/3,0.0061441179404693545,0.006684547398325085,0.0064335537392440105
2015/9/4,0.00593110697120557,0.006498331476164125,0.0063084813478075565
2015/9/8,0.0080411839563987,0.008658529587969126,0.008330872134963451
2015/9/9,0.00898322717019269,0.009681684159471626,0.009304720072361258
2015/9/10,0.007442809353396661,0.008017175760525436,0.007698708712595983
2015/9/11,0.00719128466573276,0.007705951634214404,0.007397167016176117
2015/9/14,0.0071114947024292895,0.00762968518303659,0.007281182045190833
2015/9/15,0.008039877352044865,0.008686482303423716,0.008202033217947317
2015/9/16,0.007933464384062635,0.00855249524649716,0.007989409921301767
2015/9/17,0.00835256763987403,0.00899040769578526,0.008454188095953549
2015/9/18,0.008859934301538707,0.009521722483235611,0.008923106251470194
2015/9/21,0.008382136727441095,0.009002751660466756,0.008452190964408558
2015/9/22,0.00921101685053813,0.009923939768062585,0.009261460420170831
2015/9/23,0.009371904463445598,0.01005356851454072,0.009335872078864932
2015/9/24,0.010377424664868056,0.011086905490732206,0.010284985593119623
2015/9/25,0.009994372690638176,0.01072522171586124,0.009973686937871196
2015/9/28,0.009714410618018476,0.01045455951253714,0.009651839990766568
2015/9/29,0.009446518840811494,0.010094155583982401,0.009296098255353547
2015/9/30,0.009463723649386616,0.01005149224014893,0.009254764183137233
2015/10/1,0.0082557116674499,0.008756812898733035,0.008048657915329932
2015/10/2,0.00940883508991795,0.00996670973111997,0.009225754721542783
2015/10/5,0.01055184367579427,0.01119028513737178,0.010335700749368175
2015/10/6,0.010215381016633175,0.0108639410962452,0.010063085124700815
2015/10/7,0.009820939373306884,0.010441265433758356,0.00961723530740135
2015/10/8,0.010680883769336656,0.01139961108829423,0.01050995403961239
2015/10/9,0.011070084762451885,0.011798220722254827,0.010928310392346539
2015/10/12,0.010183936075541175,0.010925705825106541,0.010074802386411084
2015/10/13,0.00972278881989308,0.010404206600939912,0.00962938221966203
