Date,y_A,y_B,y_C,ymmu_A,ymmu_B,ymmu_C,sigma_A,sigma_B,sigma_C,FTI_FTI,FTIdma_FTI,FTIpctrank_FTI
2015/2/26,0.021533591059727072,0.02428843975892817,0.02243366303729764,0.014409859489952782,0.016119806743744622,0.015887908249661683,0.015569678313582863,0.019396939128665167,0.016248286590224197,0.5610019903181613,,
2015/2/27,0.0014252155528436212,0.001996638433849759,0.0010583804763891595,-0.005255547628745832,-0.0058601142599081155,-0.005286663517809856,0.015601012878980441,0.019445913559573067,0.016292175890715292,1.304552793532066,,
2015/3/2,0.002500694381329409,0.007551216438445006,0.0027395648120275506,-0.004529053328517444,-0.0006743731695078086,-0.0039354258930635825,0.015415196528467054,0.01936231109259674,0.016140757564690578,13.218357145693334,,
2015/3/3,-0.006938707147403168,-0.0068763518537401785,-0.0021970400244997568,-0.014919944266112924,-0.016621515628415608,-0.010238143964751992,0.013770801379511187,0.016599488814814458,0.01391953878630138,1.2528817856367376,,
2015/3/4,-0.011637408678781077,-0.0164540408366416,-0.01321740849215255,-0.018307162901008603,-0.02429812058584381,-0.019662046711244486,0.01434508989131016,0.017335182548512875,0.014452102233127569,1.83770555366399,,
2015/3/5,-0.015258245103762115,-0.017846105218560684,-0.010571868621442252,-0.020302141848725842,-0.023528799423401348,-0.015280830221379691,0.01491323904446916,0.017723982510606476,0.014298559452014612,1.764856320809654,,
2015/3/6,0.031000129129727282,0.034450105855922224,0.02928620752356912,0.02425306732145609,0.02674212282306988,0.022902160364083768,0.015854063543954175,0.01860445678115354,0.015135882687559957,0.9340142463212104,,
2015/3/9,-0.00012209151490055487,0.004496893680791697,0.0099155128614924,-0.005111302113109902,-0.0012728438519985568,0.004670941089672793,0.01443835552906114,0.016618777347542968,0.013853582992908632,5.077545895931271,,
2015/3/10,0.0007833050104210813,-0.0006811721987676673,-0.0011793677213252215,-0.004848664688792359,-0.007062141728279007,-0.0068127864499635425,0.01391553891669562,0.016112854365020534,0.013539593943090036,1.3776800670481992,,
2015/3/11,-0.009522191799057174,-0.01082829105106684,-0.0060624668955096255,-0.014332883914895959,-0.016371105551908342,-0.011050411246740707,0.01431551327070986,0.016566877153740434,0.013784200807631148,2.14427426537146,,
2015/3/12,0.01615911685331121,0.020279287648121383,0.01879657665224132,0.010738311199367502,0.01375075741968498,0.012885786894928293,0.014535541567000994,0.01683936331427649,0.014071469139709641,1.0723478588437847,,
2015/3/13,-0.014089817116168609,-0.016448064035481682,-0.014760962953412712,-0.017520489454779808,-0.020801616226409646,-0.01885808206231657,0.014334430691992531,0.01685829503940027,0.014290667113028448,0.40641031663716143,,
2015/3/16,0.003633579978182381,-0.0012935478585268468,-0.001532751847882249,0.0012667604892445288,-0.004009696627872608,-0.004257505590794439,0.013416523189053264,0.01563337451111333,0.013373712132293115,0.4791961395364315,,
2015/3/17,-0.005002300287225487,-0.010178218297932182,-0.012362249765163856,-0.006704779639228834,-0.011900671384300164,-0.014091146122371131,0.013437020333559415,0.015797147615137404,0.013731868602288668,4.776114170161604,,
2015/3/18,0.011218527822911512,0.012156410620654732,0.005254139163432079,0.009510520823309616,0.0104111656571402,0.003766659604028911,0.013441115271104906,0.01581262284676476,0.013619257859445786,2.6869478972998087,,
2015/3/19,-0.00013667538059637316,0.0007581098180928266,0.0009718605126482675,-0.002083105852500932,-0.0011798083830526038,-0.0008355267530049088,0.013359680456025973,0.015773966482915944,0.013523115284422748,0.06908683398534454,,
2015/3/20,-0.008609391802567659,-0.010729004495364316,-0.006293989367609272,-0.011061890602487986,-0.013180984687451068,-0.00879313832647227,0.01271115821171903,0.015141594726964976,0.012668786822142359,1.3935873927452307,,
2015/3/23,0.005968075195980389,0.004398643478786918,0.005360731520469793,0.0033133614387748284,0.0017331160236698818,0.002477971631803734,0.012734452296314815,0.015137205973891003,0.012631556807299148,4.966843065091639,,
2015/3/24,0.011742572541602657,0.010198521331789428,0.009140383532113069,0.008915841693771376,0.007347823148739295,0.0061531039030184,0.012837572655876659,0.01520899948999624,0.012676422146153887,0.5975174460805923,,
2015/3/25,0.007165939025771734,0.007439930048866974,0.008443259967528816,0.005075243139704429,0.0056059599854586155,0.0061821512490182326,0.012087348474890984,0.014093952513741868,0.011861451853364392,0.5686852097297241,,
2015/3/26,0.01015055582054174,0.010828293132126441,0.006960323600263483,0.008629011696433701,0.009667330400058169,0.0054728818536046095,0.01137039638429118,0.013262107303634729,0.010945718274663485,7.2713642323146415,,
2015/3/27,-0.001699055024457421,-0.0005584346951417445,-0.0012334820346253782,-0.003064385619700408,-0.0015916437707604407,-0.002606330655733526,0.011393228115933436,0.01326593950137509,0.010962430875684808,1.2884138591172536,,
2015/3/30,0.0017362021778385313,0.001141442353562989,0.0030421951043636147,0.00040909619277008837,0.00042872198218839373,0.0016542149686386634,0.011390500574739755,0.013177314838085168,0.01096462529337709,2.772078581185851,,
2015/3/31,-0.002181471285058102,-0.0008778984036591129,0.0005479873522647613,-0.0037464390632437976,-0.0018905414475377613,-0.000977244152298416,0.011257702501391274,0.01306326282921572,0.010934526698348957,3.213833402949253,,
2015/4/1,0.0017765275988064942,0.0004152270954596677,-0.00027458116476331,-0.00045913699325858087,-0.0014408793450240444,-0.0024469540356959487,0.010820854075908649,0.012404097644609986,0.01038529238579807,1.5363905872179575,,
2015/4/2,-0.0039610219682958536,-0.00549211250806506,-0.0005808850345765588,-0.006761547717134242,-0.007965918584073552,-0.003252807084852482,0.01013256205212483,0.011656394788465705,0.009972080527939308,3.726469606791925,,
2015/4/6,-0.015511384313626425,-0.01961838453123741,-0.01942439397541689,-0.015986334390297126,-0.019388766087887917,-0.019660785950743515,0.008530594587223711,0.010002553109348718,0.009034134877732266,8.660101396872735,,
2015/4/7,0.008568838224252357,0.008024106974372867,0.004921989180853341,0.0076593416606240096,0.008077364753043298,0.004935273389558671,0.008717881774100836,0.010120672720859059,0.008818995475969045,17.017611516791515,,
2015/4/8,0.0012423838049250655,0.003295422688747435,0.0018182392441476575,0.00030993330157151833,0.0031498507230421106,0.0016816431045793435,0.008718136395067862,0.010146715904123868,0.008823605862511684,2.0694678214780464,,
2015/4/9,-0.014296003936679815,-0.01950385406368636,-0.01324595008774856,-0.014989763833152231,-0.01921564787876071,-0.013023372067704929,0.009077383568957698,0.010804657945912816,0.0092262452515602,8.62875352313555,,
2015/4/10,0.01217833927302272,0.013108157796617163,0.010493411710585888,0.011683618255564729,0.013754920474118026,0.011131147977712292,0.008758469359330629,0.010187560896612454,0.008482196498837859,2.3395699811158788,,
2015/4/13,-0.005151962074848989,-0.006393432726174995,-0.008756359178890259,-0.006093575844372961,-0.006249401614139468,-0.008418853100489976,0.008184346225329025,0.009597778950651616,0.008051313178540258,2.149590011948611,,
2015/4/14,0.006981618379035697,0.004632729586803997,0.005189985927350183,0.005872602689469059,0.004480446826572983,0.005191355116988843,0.008276032119264249,0.009651751601956195,0.008138647337967255,0.3478286154818433,,
2015/4/15,0.015546902508391278,0.017718276581792234,0.017314097055388774,0.013410426679043802,0.016171169077574998,0.015831648903999802,0.008739963721444045,0.010086217892772262,0.008465141382827238,2.668512569055288,,
2015/4/16,0.007956074429263365,0.007493924723747078,0.00812932813508498,0.005982721269598297,0.006179941514375225,0.006503120535113364,0.008590705597311976,0.009879869005945506,0.00855648654788938,17.684968007112047,,
2015/4/17,0.020736960643184112,0.023763848134237396,0.02079842481068497,0.01771992568233002,0.02129957800905832,0.01818088899581152,0.009536742083691643,0.011078306587442913,0.009565692229912891,9.90423913783556,,
2015/4/20,-0.009294893103277036,-0.011326868966303194,-0.014472172182488578,-0.012277652999095659,-0.01376124586793533,-0.01668079885661806,0.009581851869181259,0.011116521157347877,0.010125126623146623,4.168931875252014,,
2015/4/21,0.01141381925494174,0.01138743137768653,0.006512196604209451,0.008158772156175047,0.008603615081109413,0.004245996675892982,0.009747101236220813,0.011290006045506227,0.010147242947170456,7.129497768204758,,
2015/4/22,-0.0023376832878169553,-0.0034405239989873412,-0.0013607723532499038,-0.004888717595112666,-0.005542388029025618,-0.003101914487298224,0.009609319852421621,0.01123032519827878,0.01004398501098051,7.8531647224785,,
2015/4/23,-0.004690254165247946,-0.0018505037160446234,-0.0016388515140520793,-0.0066484788129926725,-0.0034878460578373228,-0.002875888074021355,0.009675122683377151,0.011189973263513292,0.009942398810745115,7.068989955074526,,
2015/4/24,-0.0009973781335851075,-0.001271327783066791,0.0004914316344520642,-0.002398206083623493,-0.0023036890790998285,-0.00042216032722664046,0.009497809875006164,0.01099224912399414,0.009851214651589928,5.123225900703137,,
2015/4/27,0.0023836928710756315,0.006166518564717485,0.0012775984246196231,0.0007787275262605948,0.004797909605691486,0.00023845243997866884,0.009471516200226869,0.011043762146049334,0.009838403459023856,2.4760653009720586,3.812809563329904,
2015/4/28,0.0070349969483721,0.009442239634873085,0.007376271614330309,0.005165091865030384,0.007658590811781581,0.00612042180419102,0.00954917169816677,0.011189787896677095,0.009932130778806123,0.3848304986127719,3.747692395557593,
2015/4/29,-0.008413553928695052,-0.00786145553205957,-0.010301116652519442,-0.00997185487985492,-0.00929592649873105,-0.01101451126241952,0.009787050677648314,0.0113844802279545,0.010263564749594532,1.6898628522873935,3.769398586548279,
2015/4/30,0.017719209221869512,0.019027380595762637,0.00958212025641853,0.01536377418955649,0.01666230195407601,0.00837589057545936,0.01043364935088718,0.01203869290291992,0.01044860840981089,1.8749017378013069,3.795383557938037,
2015/5/1,0.012214771041693308,0.014960566150042175,0.012822293601884308,0.009050546358880831,0.011572853575450185,0.010945904989102095,0.010544606504345749,0.012203682919081802,0.010753339355167127,3.8905740836757086,3.7614805532632296,
2015/5/4,-0.01310756103841998,-0.0153424999365039,-0.00984165560695012,-0.01639197688499278,-0.01894400674083256,-0.012197181138155672,0.010332089820582832,0.011810552498807952,0.009936772790192493,11.490870849292671,3.913642635502516,
2015/5/5,0.025149621980882383,0.028411048200799174,0.023437872114471764,0.021036166946478082,0.023790194335149197,0.02015655243658529,0.011389527787175837,0.01302925138138169,0.010994702844039098,2.9486818728987587,3.834387253251214,
2015/5/6,0.030305867270402964,0.03399173995184278,0.027098139327658654,0.02473923806272477,0.02783607022303803,0.02255282464559663,0.012773885009042354,0.014580530325047697,0.0122042549707022,6.775353868293355,3.9139825451028303,
2015/5/7,0.021235068536900863,0.02118005662991973,0.012434898300269871,0.013891885705543635,0.012990191366434676,0.006605541198806926,0.012329091754422787,0.013618500260701456,0.011568273485499828,3.2421304630153207,3.910681143696175,
2015/5/8,0.004048666165141315,0.009177382508866044,0.010246286937204604,-0.0028880330108218425,0.0011840560097685464,0.0044292860744107225,0.012295258155927405,0.0135720697657748,0.011563160393693482,3.9602567432218714,3.905734135985405,
2015/5/11,-0.007219513057941307,-0.01147050101917174,-0.009303547482119538,-0.01405283468474985,-0.0192099741036194,-0.015093188929751956,0.012410400911540545,0.013898870431851446,0.011600045544624064,0.06388500136834137,3.736152237863047,
2015/5/12,0.01966243187953796,0.027481123750513762,0.027641667256407574,0.012195069577704304,0.018599230957880616,0.020729441742322285,0.012737980694542891,0.01455366086413044,0.012583631016416342,0.7946422822461705,3.6768856514649824,
2015/5/13,0.0012247255103040502,0.00012013406408648941,0.002816334348993905,-0.005526527941625246,-0.007881851602661371,-0.0033710030297716387,0.012662215233520041,0.014523255132008103,0.012368627031598387,2.7620746758860504,3.7164229878479422,
2015/5/14,0.02178739826775001,0.02365507422744839,0.013135760857775809,0.014344578623896381,0.014845031085515463,0.006698101842875724,0.013101568767374078,0.014937194429135044,0.012460319757248416,24.620147249276762,4.121228078513893,
2015/5/15,0.008959048561714816,0.012547916240211702,0.012217973672905752,0.0021051245219346525,0.004298669692980062,0.006209337214894628,0.012732056070220932,0.014551797367734104,0.012081806759322071,5.238341399414536,4.149152181500708,
2015/5/18,0.018678170548820018,0.020591710471194676,0.012441918400227438,0.010425593326435004,0.010746534952088141,0.005087577413080514,0.012396739128989512,0.014032881794012736,0.011142937856037965,1.3789390146236384,4.155768000522999,
2015/5/19,0.01083227330681397,0.014639727517497637,0.009519307384760478,0.002608773381835345,0.004631937191400544,0.0020146108585860035,0.012389613966475263,0.014070487893521279,0.011151261325366582,3.244395493837529,4.185468295751055,
2015/5/20,0.01526207750052793,0.017353748190499032,0.013159126378256385,0.0061585895361320605,0.006306244254927625,0.004928434915506593,0.012223927258863513,0.013789927316776552,0.011015531187056149,3.1805684042561784,4.193649210073426,
2015/5/21,0.006457371244163781,0.009135711553791007,0.007037034337845381,-0.003203497990702676,-0.002461103145272184,-0.0016274514174992837,0.011808972255994914,0.01346406780455953,0.010774604665655805,3.342263510418598,4.207856579465889,
2015/5/22,0.028914228787665933,0.03190216212208706,0.026669401618955528,0.017757779206736924,0.018646672927766176,0.016696017364385692,0.01227308371747316,0.013833664766325984,0.011306411511987005,0.2533160742187639,4.2027284808642325,
2015/5/26,0.007929880422584261,0.011915760292694044,0.0065798800684038405,-0.00350387853592018,-0.0016271909880256634,-0.0036586182683552076,0.012126210353504752,0.01373800724152338,0.011152902275615398,4.1434678048386075,4.250043731052675,
2015/5/27,0.011409363254922708,0.015099891704370597,0.008758151671436855,-0.00024311401890926215,0.0012740578201760125,-0.0015494406681775227,0.012082064365067069,0.013707339164665478,0.0111385082603066,6.335418156572477,4.135328081233994,
2015/5/28,0.030144736840462774,0.033518881341214814,0.028548902947458262,0.016564345028172917,0.017624030613356503,0.016298809627845003,0.011784312215416242,0.013380647404802022,0.010735630014256013,3.697330545733757,4.176068893902278,
2015/5/29,-0.010723398161024307,-0.005238579543335475,-0.004229113863461104,-0.02288165960416948,-0.01992013226423888,-0.015788645477080386,0.012920048833209848,0.014159170480165757,0.011343279865369735,7.3873514839310594,4.268562992740063,
2015/6/1,-0.009745949992825213,-0.01013593911795105,-0.007605379661324633,-0.02080617538424446,-0.02356266657545479,-0.018143527611783464,0.0138170436267318,0.015206470902540138,0.012116897137486171,2.781526682584457,4.285507498769643,
2015/6/2,0.01858656153653214,0.02891588274254247,0.01680008782594541,0.005941630016365291,0.013276236151086413,0.004929852703841803,0.01266915267726734,0.013969522565804448,0.01118728390412034,0.7080518541162872,4.28174145889956,
2015/6/3,-0.008514412426115912,-0.005597719631688638,-0.00498952728505415,-0.01947614222593285,-0.01953692783152031,-0.015438392437181463,0.013147600048616634,0.014396437542100668,0.011443192903905816,1.5479581115433811,4.222914995826429,
2015/6/4,0.030909634741171706,0.03654644263345054,0.026665840438682385,0.01991771656781633,0.022479499299538484,0.016238590231003883,0.013194961925394813,0.01459370368551222,0.011410450486148908,1.796888099578254,4.229901796368596,
2015/6/5,0.0010926430696241033,0.00012104564104786321,-0.002560782908583501,-0.008892153830367434,-0.012892947143420595,-0.012238249055819337,0.013140578047574757,0.014811562237615953,0.011758947447212531,2.9405826315893435,4.243173602472227,
2015/6/8,-0.0031300832884811483,-0.004920786286952509,-0.0012752324925902835,-0.012755942715791559,-0.01722987063163004,-0.010376622668336373,0.013406610209999774,0.015330162814084938,0.012009173765709294,3.7868326705328017,4.2884150160003776,
2015/6/9,0.030648061768888086,0.03149483674159472,0.022032938998322742,0.019128823600236204,0.017037485508878868,0.011364724498554545,0.01357527843098122,0.014824565936194663,0.011515594213428985,6.381441915165189,4.3879988759758435,
2015/6/10,0.02505175072234447,0.02805339789947308,0.01928779757028465,0.013263046611552264,0.013567432959309258,0.009037276554822594,0.013797102211807064,0.014851554602694125,0.011007841818616236,3.1502405832687104,4.432516283371383,
2015/6/11,0.029947515238753657,0.03664937043836283,0.028363951045797173,0.01672267164153897,0.020336943679485197,0.016836049195494952,0.014130473610415159,0.015233144264075257,0.011567818856177695,0.1945420111498881,4.356156747387855,
2015/6/12,0.017785214448253334,0.025747317380647942,0.021897725792454983,0.004760480042013482,0.009330278464110324,0.009931725695418806,0.01403081978076344,0.01529328854236205,0.011795591650284504,3.9862040594917487,4.37781101675772,
2015/6/15,-0.004569183656510018,-0.0077138206611102175,-0.008722987239826433,-0.016917506451838628,-0.023117772732581744,-0.019641939291226,0.014553494188410497,0.016206902669960176,0.012669125711058495,1.0592634711257136,4.3943139607100585,
2015/6/16,0.030485178242959314,0.03912849196696477,0.03486546052995376,0.017546505062923743,0.02279770082070473,0.02282533137206788,0.015054616270802757,0.017028413610238158,0.01375653578466593,0.6427604178592996,4.381800177795292,
2015/6/17,0.002934551029099281,-9.44642795912328e-05,0.004109777871583076,-0.009609236037050559,-0.015688545835996815,-0.007659874810643937,0.015215495544946438,0.017419657726345898,0.013861487802229323,1.0265990203633415,4.3161294437164885,
2015/6/18,0.01647491505508146,0.018077337944163174,0.011917351849820672,0.003870486111203945,0.0024470769000743825,0.00020978789401544448,0.01522931021785304,0.017424255609374294,0.013857717050967574,0.5589447509074601,4.315486565463602,
2015/6/19,0.0183064502653026,0.02064664571683733,0.01580982648569105,0.005109567370368146,0.004440837964596222,0.0036636229224935413,0.01520805292154261,0.017388515340384842,0.01384093230103961,0.964683966329854,4.322086544740271,
2015/6/22,0.004363815502409696,0.006309904742842954,0.0028000813255232037,-0.0076055467282619485,-0.00861629014043595,-0.008152656223002689,0.014859454862937126,0.017112097941288172,0.013548735091141255,0.5795000571716644,4.210555475154555,
2015/6/23,0.014092113217999457,0.018230675099785716,0.009719261020154666,0.0018146393475570507,0.002988734476152232,-0.0013904455759587654,0.01483515487027305,0.017111887202081715,0.01351354685802186,2.000055383116276,4.222416167221206,
2015/6/24,0.01798964954254902,0.024365620778163705,0.020367214180272437,0.0053831613577253,0.008660393700840565,0.008677054458717227,0.014887764151108525,0.017232841448848474,0.013655799123806602,0.23505114237426594,4.180132376574346,
2015/6/25,0.011086003511898609,0.015528418847233846,0.014540441051028852,-0.0005675480064969048,0.0007227148946097588,0.0035507044242951095,0.014304627239740738,0.01671584154013199,0.01309325092265882,0.6432040411199873,4.137288553877192,
2015/6/26,-0.007581886918206653,-0.008396298128743037,-0.0009092866335488883,-0.01939251399874305,-0.02304411615209675,-0.01206501462177824,0.014061155169172355,0.01692868765685755,0.012909917559389502,2.7595875476698675,4.157675169884723,
2015/6/29,0.010097002983141623,0.013243290105854429,0.00800403399220914,-0.0027057717461931147,-0.0025734893786895554,-0.0039321646786969035,0.013129254122451688,0.015903388438287838,0.012166443889672585,2.9281339772823904,4.144369576059564,
2015/6/30,0.02310215727975996,0.03230828184631766,0.02970400392396058,0.010073602763263832,0.016321882406584918,0.017122609448153775,0.013272001640314012,0.016067694358496254,0.012765365797127969,5.452753219303634,4.09091377310008,
2015/7/1,-0.0024611103848610873,-0.0044282493031856775,0.00033244188242879296,-0.015792330003419956,-0.020473122259343567,-0.012515051051752159,0.012816052216808312,0.01598693634803771,0.012430903966521564,5.328540655974247,3.896095925419792,
2015/7/2,0.0044318114640657285,0.007554621774690134,0.0066148507274453785,-0.0075755169906378435,-0.007040660138529738,-0.005230092721173722,0.012260157389429044,0.01533109029697185,0.012060848112743638,0.2342720060429824,3.865509328495874,
2015/7/6,0.0008202498989277207,-0.004235362034773497,-0.0016499933638042738,-0.01117345889724103,-0.018612823564202303,-0.013540476289662332,0.01227306504143315,0.015576542731106459,0.01200518304204637,1.223101418380407,3.7420817934166215,
2015/7/7,0.02971609682565638,0.03684673587010689,0.031998310843647786,0.016080079023780752,0.020380898232825108,0.018444150750977818,0.01234023107724702,0.015652752592776722,0.012384192437756174,2.6318077767910584,3.7469524233445406,
2015/7/8,0.014828486084931772,0.016399162034737742,0.018818065310413627,0.0019834470672539586,0.0006881081327988098,0.005424648902139118,0.011681844099390257,0.015248648383068447,0.01228884487771254,2.5084972711369566,3.75293421099768,
2015/7/9,0.011478585168802558,0.013781724566907908,0.01240469416476496,-0.0006877955711981579,-0.001215745668402761,-0.0006445670732335638,0.01132416139339567,0.014972095265320182,0.01221121884280006,2.8676907945854264,3.7949319139827393,
2015/7/10,-0.003414198289355077,-0.0010945675794151806,-0.0010492571854523822,-0.013912493352950356,-0.014204840913836947,-0.012627858011888428,0.011020152583623348,0.01446961926501574,0.012039704279925123,0.9606343699431376,3.7664672773308703,
2015/7/13,0.013145578003880672,0.016249979343409163,0.010499569528374235,0.002879264762504028,0.003614572910849335,-0.0005091234848577738,0.010906936706062676,0.014186132316498226,0.01179277025170342,3.159205110586049,3.5243712290554368,
2015/7/14,-0.002205153112938142,-9.0867409524385e-05,0.0008086911728587196,-0.012589667881493384,-0.013107421504663505,-0.01067658576100755,0.010749370044431108,0.01370486310863656,0.01112720081423588,1.5014158133094362,3.3843241736466685,
2015/7/15,0.006727183573703433,0.012327012852155905,0.012818119779880259,-0.0024694314613890114,0.0006505327127572287,0.002435209883517666,0.00966966895017208,0.012250388580882038,0.009688073472613041,6.595485827971291,3.4247667395253236,
2015/7/16,-0.0017183320755160712,-0.0009387809522958672,-4.489547203598266e-05,-0.010682302955377749,-0.012573045258059313,-0.010220071701217623,0.009881901620920529,0.012294462646663716,0.009872450926096529,1.6620647305560607,3.3336428555645115,
2015/7/17,0.014880834909150376,0.02123750626043417,0.01473856051977685,0.005996568036585253,0.009445233538857177,0.004422323857097401,0.009824393797363258,0.012401468819150174,0.009918700567078836,0.4867783069039795,3.210869748638269,
2015/7/20,0.013617916354095441,0.01539879928306494,0.012576180273900854,0.004968076177090677,0.0038689188831765643,0.0024216259218109147,0.009641976037491132,0.012258965068932048,0.009850559135718036,5.278287015925426,3.1810246996524514,
2015/7/21,0.0036897613147160923,0.004404013688967426,0.003150376961848319,-0.004926376152903992,-0.007030572158227174,-0.007021692172057874,0.00965890915056909,0.012308983617348302,0.009837096497451065,0.4366701582394881,3.1029154372780563,
2015/7/22,0.011333688043243315,0.012091753348185049,0.010437637643823964,0.0028554718343610386,0.0009641135885704832,0.00022964967873430502,0.009596091086972777,0.012206709108933731,0.009836667628665887,4.575378493052528,3.1379039904793973,
2015/7/23,-0.007501700640656931,-0.00599122379364915,-0.009590322045748305,-0.014705349340378909,-0.015601021324673075,-0.018300433199536927,0.0099525565363863,0.012360390143353557,0.010468828602488505,0.6077876199046586,3.141619942500929,
2015/7/24,-0.01253852696354089,-0.013850853583339923,-0.009490693093577977,-0.01856094913949089,-0.02199168749283516,-0.016999247540136257,0.010830729065248606,0.013327890494076969,0.011123074243694,3.2745093885055487,3.1680307181045646,
