Date,,A,B,C
2015/3/10,C,0.9651643448810373,0.9802961473290173,1.0
2015/3/11,A,0.9999999999999996,0.9864094004393403,0.9652928500394901
2015/3/11,B,0.9864094004393403,1.0000000000000007,0.9803726096611061
2015/3/11,C,0.9652928500394901,0.9803726096611061,1.0000000000000002
2015/3/12,A,1.0,0.9885045070738955,0.9679294592846382
2015/3/12,B,0.9885045070738955,1.0000000000000007,0.9807999064519496
2015/3/12,C,0.9679294592846382,0.9807999064519496,0.9999999999999998
2015/3/13,A,0.9999999999999998,0.9895568310118313,0.9707713323024436
2015/3/13,B,0.9895568310118313,1.0000000000000007,0.981363289520765
2015/3/13,C,0.9707713323024436,0.981363289520765,0.9999999999999998
2015/3/16,A,0.9999999999999999,0.9843686120968144,0.9610835443290815
2015/3/16,B,0.9843686120968144,1.0000000000000007,0.9787250628210089
