Day,A,B,C
460,-0.00022160030703275314,0.0019449422718813673,-0.002619913986455294
461,-0.0060567718690872204,-0.0082128870535478,-0.0049920665873400966
462,0.000769198466836896,-0.0025625197488643456,-0.0010817156394925744
463,0.008618325174918923,0.010264358115948401,0.009361600213936505
464,-3.5628758069122454e-05,-0.0026859634789962714,-0.001160135386147982
465,0.036839948828385566,0.041228777084181364,0.03237123515274774
466,-0.00582497087379263,-0.007316352426743025,-0.0019277491474047346
467,-0.003707673951591768,-0.0077739971117083695,-0.006712190407018828
468,-0.022624452780269665,-0.026369370855224915,-0.023432954933660374
469,0.009505609510349237,0.013329372542464647,0.010477789504614395
470,-0.01918119521128979,-0.025672585183996035,-0.023543869811665216
471,-0.0004990660228412777,-0.00492565012603308,-0.005407805624723622
472,0.0028375682283066613,0.008342281471022589,0.006113322162101897
473,-0.002652872244440686,-0.006156842255017543,-0.0061257293205572915
474,0.028319748207503062,0.03189677577566746,0.026147969529369725
475,0.0189027599965517,0.02335693142565792,0.024838582920272474
476,0.023010463618867844,0.029507928719557812,0.02541184489926835
477,-0.00483725794691357,-0.006615254723134795,-0.0019012913966046127
478,0.020600266510788962,0.026177479421368742,0.019349114436089436
479,0.012598526168520304,0.013850201833071825,0.009223852971162674
480,0.016082154514023894,0.016227474119243628,0.011786075306139092
481,0.019346040963415342,0.02772565910128672,0.024877599419923922
482,-0.005170491523976905,0.0016645534968603793,-0.005461304277616159
483,0.0009573147857999129,0.006511904309536801,0.0019423695594526667
484,0.017235627705834002,0.02113118521405933,0.01722856253352573
485,-0.027266664406188218,-0.026922165601393412,-0.022246374767292083
486,0.025466809672443542,0.031685004888349556,0.031570511525770825
487,0.013321183999402617,0.014476109088881924,0.012996585903080882
488,0.0057464408652284586,0.00837055074750112,0.004602407389369806
489,0.009113781055124792,0.010638041951838359,0.0035216019721049843
490,-0.006703210030971911,-0.011152744706930657,-0.009999141155974691
491,0.0018980829836796219,-0.0005630439214823349,-0.004571578890922606
492,0.020242173650686507,0.026826918676542147,0.022937530095920998
493,0.02274337886231639,0.021452807800375024,0.017671709164036768
494,0.04042939167325861,0.050425718125899174,0.04135260433011671
495,0.005389474037480921,0.001314173022629016,0.007626272336727958
496,-0.0020055540195235274,-0.00911441370841859,-0.010161190367143053
497,-0.00018004701003049729,-0.006030999947578592,-0.005433235486098265
498,-0.0065527689970118685,-0.0016438690251409848,-0.005149406671512495
499,0.005339761898538304,0.005787167994738737,0.0043748595087267275
500,-0.06472888367070533,0.013672736264386367,0.015976562573763557
501,-0.070003242918742,0.01155778363612436,0.011044685046475522
502,-0.05570229597232425,0.027184977195322625,0.02138594192961269
503,-0.0725327301087054,-0.0003660055450406983,0.0005029202784331919
504,-0.07396505026933288,0.005063575634090263,0.00022179877371426415
505,-0.07692263779944637,-0.0006511364476927399,-0.0017660044787005367
506,-0.09022148328182807,-0.018272664340340635,-0.014348539160236736
507,-0.0894009759273589,-0.0161307598848584,-0.012590207980388742
508,-0.08448540765116809,-0.006261771606505434,-0.009849650841156918
509,-0.0531082008543384,0.024542083573827166,0.020669702319709223
510,-0.058245862279720055,0.02244627370449765,0.018839915794673173
511,-0.05217803592094905,0.028429414644363486,0.021551191109154842
512,-0.08642140113946492,-0.018315218269419252,-0.014638972109205589
513,-0.09447146003476929,-0.0248291027116374,-0.02455449436757404
514,-0.07791923394615617,-0.0018184892195054164,-0.006134315991559641
515,-0.06734615513073547,0.014360766361901374,0.011914531610322547
516,-0.06326212006094205,0.018325539246308108,0.012548905267235956
517,-0.05631419277451928,0.02538511704447435,0.02027155187212255
518,-0.06597422351476964,0.009326400385034926,0.010115822907017636
519,-0.047526898307143656,0.03973725740859349,0.03123979119383616
520,0.003508791432778984,0.0048911998417157185,-0.004975152926562708
521,-0.005225084732373582,-0.009452508886016075,-0.008038415742749425
522,-0.014941359898568023,-0.018508028213179088,-0.016327617334852555
523,-0.004920141744602385,-0.0030699837200579925,-0.0031981556896894065
524,0.009387132196931854,0.011288647281076106,0.011876116473621051
525,-0.004916965543537159,-0.003095846266271695,-0.007468427755920379
526,0.018173514383411304,0.025298404005438955,0.021010181786185484
527,0.024189244734893,0.030293682917990034,0.02920068331470393
528,-0.023648611616565694,-0.031090627783807848,-0.02685190815604724
529,0.01725404846865999,0.021133203417763296,0.018400194656970348
530,-0.02200444420897701,-0.026262506073534666,-0.017954277681096763
531,0.011403161290299677,0.019563562922414596,0.016315660521269277
532,0.021818078607326555,0.021038812796560332,0.01466458336129738
533,0.007144927385199941,0.008147566837055108,0.004274351028062088
534,-0.009862374617195684,-0.013681915515112907,-0.008593429802206355
535,-0.0010806287550755266,-0.00023705748954795484,0.001682893849629731
536,0.0030149731289112395,-0.004090287563625288,-0.005759261550307999
537,0.004019320886492147,0.008348886091039759,0.0029587740990079294
538,0.00375809073283607,0.00455318541376555,-0.00040771812813459804
539,0.004934635887348538,8.810578539066114e-05,0.0053250891879143385
540,0.009024888078577879,0.009687925695512202,0.007535479220081437
541,-0.008962826543137802,-0.008829683842867437,0.00039995105500865297
542,0.003263219715071371,-0.0011167364057977167,0.0008634003251565741
543,0.025529208845604542,0.030645240157799868,0.025906083748882532
544,0.0014591328055783698,-0.0015930659259654997,-0.00030593409308073615
545,0.0007104234716923839,-0.0009056708796680019,0.00243505254670531
546,0.01996279230749402,0.02403990495919386,0.01617696393897912
547,-0.026046854674164857,-0.03067610497034459,-0.017710322778004033
548,0.02126794395655641,0.024032914262172602,0.018909149576291834
549,-0.001668465228927986,-0.0011395003463274375,-0.003135946674763655
550,0.008398105970457191,0.012664399478488486,0.011088301481165614
551,0.007542934808443671,0.00816951738887137,0.009989892736102726
552,0.018245938835663,0.026422141341194836,0.01795154479787364
553,0.0029397197683428927,0.008151590928652024,0.008313871095625688
554,-0.002251867807901109,-0.004057916334351437,-0.005511928421775021
555,0.022741150320814908,0.025272351442492104,0.018616903670101485
556,-0.023580140866465468,-0.03355874609340528,-0.02839487619259844
557,0.00658176463451394,0.007497870191511042,0.008412826275289463
558,-0.010725502485875595,-0.01401989415597289,-0.01472311124803359
559,-0.0033086707287130644,-0.0015068286049022,-0.0005963572621707702
560,0.03176516361095783,0.0333442271618657,0.02558939908980144
561,0.0057604628370286045,0.006035366803202074,0.002149179623336125
562,0.008792013502247256,0.013613854955445457,0.0070535853852788264
563,-0.016210630354797535,-0.02176234835298544,-0.021213745558682683
564,-0.0028972112307494207,-0.005887452333464659,-0.009876478514667232
565,0.008810831629398361,0.005997370859083183,0.007631826183835644
566,0.010811924631155956,0.021261291687472157,0.01624485895227998
567,0.014127621599601204,0.014589428186950235,0.012173244003751265
568,0.006433690568341729,0.0036083709440153013,0.006612458661960377
569,0.012990689861180318,0.01304682965863018,0.006579114498751338
570,0.01206449294000197,0.012028855492600663,0.006645655539001496
571,-0.016820033582170994,-0.02103592557687926,-0.01602325921011886
572,0.006792644791116236,0.010761229920193143,0.0028407379182408266
573,0.016037837836987315,0.018302024711558618,0.012811582766847634
574,0.013786010437508357,0.01362498897171303,0.007975222474260336
575,0.0017220649754324368,-0.0025230573396528805,-0.0009764044143254552
576,-0.0038659035085881017,-0.004569965174696725,-0.0050025201413050864
577,-0.007821095941192076,-0.009250794765941834,-0.001050310208296483
578,0.00466683862844533,0.010441439527021904,0.011319024555177238
579,0.020657008081608703,0.025080755106539777,0.017366427087612074
580,-0.01836403070822439,-0.022349928620813902,-0.01910473552740394
581,-0.0020224881798770874,-0.005749444971863322,-0.005698714717703675
582,-0.00809293204686785,-0.010679025449546053,0.0019130858362412864
583,0.016253569854736676,0.018117705842486738,0.009718494077443074
584,-0.0006869684753540474,-0.0019949240384614314,-0.0009522901832222734
585,0.0003714075106693209,-0.0025877428857401944,-0.008661747484382991
586,0.003580336206761549,0.005998751126361419,0.004777062785744915
587,0.01195838382951431,0.013899608633833934,0.017159291164358447
588,0.0013611834685589679,0.0009998468283139977,-0.0004917720241062664
589,-0.032206445207146724,-0.04406802398985618,-0.03176151142042368
590,0.013196967546891088,0.017397400726323387,0.013708845879029909
591,0.011878058267938965,0.01579374760703413,0.011298939831960427
592,0.003547556562808003,0.0016035077107712388,0.0004869988866814882
593,-0.00738754383308437,-0.0057340138666050686,-0.006443160216830502
594,0.010774260861533635,0.008613368571319748,0.004910924769894989
595,0.011121547542903249,0.013276698327490271,0.006414914588217659
596,0.0003790573822986766,-0.0004027640534499459,0.004442711040722298
597,0.003583094969710894,0.0001344415544755062,-0.0011354634615767052
598,-0.005441097193235297,-0.005929424299626198,-0.003814543499635055
599,0.004065562135306701,0.010262674119671734,0.005438302203503324
600,-0.013286997006171173,-0.0157305181926021,-0.009052180261423539
601,0.011603267260003877,0.012459717362813622,0.009102714564962986
602,-0.005620866205665607,-0.005331424941923544,-0.004553010525451101
603,0.009336348381160318,0.011537934037291267,0.003446615275066716
604,-0.011459625164219896,-0.013663758628425898,-0.009678820176295807
605,-0.0011391491266424022,-0.002712661584876652,0.003558354753719317
606,0.004926962611035645,0.010409036677698772,0.005578964706998434
607,-0.014681820340943248,-0.01617503673987731,-0.014389077207893071
608,0.007781073507724023,0.007665484794930635,0.002532691412846719
609,0.0015286758483268967,0.0014928728977273808,0.001602744976321022
610,-0.01571470100121543,-0.02120046742932563,-0.016757911652709543
611,-0.010160306468085994,-0.014115953276484036,-0.009063100405324357
612,0.013978786214785746,0.014748390813841022,0.013542625128295188
613,0.01765254206649287,0.017596042267293655,0.011507432472453859
614,0.004656028341299207,0.00804519958784596,0.007147507860531498
615,0.01144443226395651,0.012812964799256806,0.009212192583808416
616,0.009155977318884373,0.012739478044487194,0.006741433224724382
617,0.010493992890979267,0.01047366731329181,0.007977780357502618
618,0.022591109308032063,0.026918448202109542,0.033556663731029064
619,-0.012737634153993337,-0.017533668779497327,-0.006705722648203
620,0.014881181968049967,0.02013320894008441,0.016548737678485522
621,0.0014924817755047762,0.001005407306657872,0.006303075148441474
622,0.003487879248828232,0.0018742298853326568,0.0013558691096830818
623,0.0025013650386968298,-0.002189883398655282,-0.0019199449026384657
624,0.001579277935158524,0.002766867692826264,-0.003951593156655121
625,-0.009185735976699173,-0.013262993397845011,-0.013646515100864946
626,0.008643633136518645,0.010322461498025704,0.005780326979157762
627,0.02746049861634557,0.03139761120421132,0.025458093995247583
628,0.005614522534085241,0.009754839436143881,0.00784809453108844
629,0.006307035761538472,0.00928917970812575,0.005600567302168747
630,-0.0023691662438862565,-0.0014287906991478265,-0.003005023386216401
631,0.00483860678523113,0.00385798207803367,0.0025609633135269816
632,0.012221146020208561,0.016139913812127978,0.008543523847253475
633,0.0016413177239945212,0.00739235495586028,0.003976550731477012
634,0.0005843377958852499,-0.0019303979498345612,-0.0027500627972109302
635,0.011425493106321998,0.014255575937543508,0.007454937440287323
636,-0.005287388581770373,-0.011560148293094229,-0.010292422546886922
637,0.009518413092628998,0.01584473737144173,0.010035897853359678
638,0.01670089649485263,0.01878276725373862,0.01893283594300784
639,0.023526694889663156,0.030706765579801943,0.023794437162684288
640,0.0051813033103645,0.0007682377718261357,1.5194185151452713e-05
641,0.02362344411853159,0.034032451589418915,0.028579504992292965
642,0.019408920422248014,0.022162177646072114,0.0194910305826244
643,-0.006276648589354354,-0.005806458343108685,-0.010135645344875755
644,-0.009081283666342234,-0.010420611354978454,-0.009527985054919967
645,0.002467036523733904,0.002152574268493449,-0.0011525532028831228
646,0.019339674208284977,0.028538552388325297,0.022371773290526836
647,0.0054101889638270536,0.0012806470552754468,-0.0006715147059887523
648,-0.0012732285836333408,-0.0005832587665801462,3.0090240225776966e-05
649,0.025959051046001907,0.03403057572082414,0.02412397620771256
650,0.009953641932396874,0.011849956972406298,0.007684527913890327
651,-0.023028898426253965,-0.028008366942991803,-0.024276104569019134
652,0.010336355173178286,0.011952408043543486,0.012985380940765966
653,0.012902606591687519,0.011601000682952112,0.010444530296964766
654,0.009178304152235233,0.01113453435764635,0.010074156005203616
655,0.01201301343262089,0.016036971289598693,0.011924159128575593
656,0.00547357869965128,0.006785224244148437,0.004211594726175341
657,-0.010351979903006462,-0.013283388515656589,-0.008852663910939262
658,0.001635479368660651,0.00041392874451709884,0.002789604956706588
659,-0.005636643501223281,-0.00764718581928637,-0.006069850313611653
660,-0.005473787659383914,-0.002591208750067015,0.001537240793702592
661,-0.009652135974190765,-0.018181082349376404,-0.01051563390039863
662,0.012048139916833615,0.014584484972051776,0.006403350556755756
663,0.007562854494956542,0.008038973340971057,0.007792156205534465
664,0.0006556620624709082,0.005390463438554224,0.004177651624096083
665,-0.0018889919707105853,-0.0020913085400187372,-0.00044516978990994044
666,0.006028273873372295,0.011929675695827775,0.013072768200513459
667,0.019975408839063208,0.01725416065015576,0.01089233125164811
668,-0.019026991012785655,-0.021379054137835436,-0.02222699990770859
669,0.011091708130451801,0.01419567047089388,0.014854620959180722
670,-0.0005782158169545222,0.003703395519437801,-0.00019476927113435934
671,-0.017513779544655463,-0.026206935491816068,-0.02313556503229695
672,-0.018286858252503743,-0.022434496175543224,-0.017300528860369927
673,-0.005221344087961114,-0.006056712015481036,-0.007015014074044226
674,0.009101155978248085,0.009353544157485252,0.0024478232257831283
675,0.011296451860998688,0.017402898759226446,0.01403043654508626
676,-0.0055527264820181685,-0.007734278887352787,-0.008658694588681622
677,0.01918896636461036,0.029461243774237908,0.025459593955090475
678,0.024324031007621445,0.0325224404604263,0.024417597780718562
679,0.01133469835673882,0.01660843818665701,0.011109692704619646
680,-0.0011561624579575214,0.00038126372465829795,-0.0003590690337248929
681,0.020547457991704297,0.021293248785325465,0.02036180046313579
682,0.015879639052270866,0.017692320545234362,0.017024901231126027
683,0.017296487637105323,0.022566984016769865,0.01459650247911236
684,-0.0019791263359612817,-0.00023232813234914376,0.008667590447830775
685,-0.029530038233902538,-0.031302367609649585,-0.02607208928116667
686,0.03310007915426808,0.03824191672293514,0.026949274863432827
687,-0.014051623833572963,-0.01958199243375303,-0.01285675776782427
688,0.005872121021973261,0.009763271222970585,0.006666908246186601
689,0.03643886667518451,0.04116637597573115,0.039743759866495074
690,0.01050605728568628,0.01536892325238963,0.014974879113490984
691,0.01833167898964405,0.025791913696345967,0.020005123626462465
692,-0.01267942511194085,-0.013772827579515135,-0.006036704316249959
693,-0.016161350672359052,-0.020524384991369795,-0.013734369928953702
694,-0.0004136612340083154,-0.0003664800748452027,-0.004179291887831584
695,0.020121569392484006,0.026022587290613415,0.023627418678616726
696,0.0019448077477738418,0.0023659787356090267,0.0002595062890561237
697,-0.003726887423994394,0.0024793584934143685,0.0017199859443911174
698,0.008828665474084946,0.007461622016401484,0.006383728170147237
699,0.020010073604896962,0.020841371851484276,0.013893151800454718
700,-0.011952653126899138,-0.017432398210073634,-0.01816231706995297
701,-0.008987736947621706,-0.012649699755094586,-0.008956724642575293
702,-0.003651409338849716,-0.011272077675968746,-0.013407641920716093
703,0.02017075723359704,0.02221377920148803,0.009627517624151047
704,0.009294838782874057,0.009087938920812546,0.004626353062404684
705,0.03329439971353169,0.04020156280405622,0.03320825641116879
706,0.01816976091536036,0.023124914549110344,0.017646492559699058
707,0.005880632545158292,0.003134850639791787,0.006514900377864428
708,0.02232666486338562,0.029638219260895333,0.02429165498229775
709,0.00899980443455422,0.016498955662943758,0.010775880637231347
710,-0.0025920728605031305,-0.0037691427610669313,-0.004405399450312348
711,0.014925632358067802,0.022889357822762007,0.013768743609884764
712,-0.0024833575664020497,-0.0023507690469167335,0.0015529770696270041
713,0.0026512902625378276,0.009470470833283399,0.0032089547179499564
714,0.023119825548281053,0.03127695120155853,0.022110976467947588
715,0.0050434345953210245,0.0011066208249976492,0.0003784271259038447
716,-0.003834468948251524,-0.004542457819791748,-0.003626524580105604
717,0.0004510964867343054,0.0038753840987779185,-0.001651490396548566
718,0.01924929748904647,0.02319575375767503,0.015693047390434606
719,-0.0006645927911837013,-0.0009141473150399281,0.00010681412346702837
720,0.0014309831748718707,0.005732528513434448,0.008158521751074135
721,-0.00013019400242141304,-0.002400988825083416,-0.0008171448923497842
722,0.008651049247887909,0.01043664833003935,0.008267701031538451
723,0.0014484526904989673,0.0027615377542770875,-0.0027315400317478073
724,-0.013937246091336182,-0.017780235006695642,-0.016176395916534116
725,-0.004897494571358092,-0.005940647301140856,-0.00310340825170828
726,-0.005474396470085981,-0.004118437012698586,0.00012350389575664558
727,0.022051439776004107,0.027830480472154775,0.02507683794357515
728,0.016604159193777404,0.0173676016477675,0.014330702194947052
729,0.013752864185138424,0.013011890407817034,0.014218793471366727
730,-6.777794792535256e-05,-0.0025766937337261897,0.007050623854910298
731,-0.00399448215407064,-0.004789430621035129,-0.0057095007650675815
732,-9.509097511641983e-05,-0.0006198831879358724,-0.0029090905820899314
733,-0.006980792477562372,-0.011007831568085045,-0.004004400620927704
734,0.037911919365454044,0.04360278542513236,0.03562683254849435
735,-0.022076766633812545,-0.031298906234716234,-0.024683976893594282
736,0.01345876168276956,0.01747188345022625,0.01521830333096104
737,-0.009923888820702137,-0.012035216906010447,-0.011697841579036432
738,0.005004702951786216,0.0020218461695301016,-0.0016548330761902825
739,-0.006172790563466843,-0.0073168426951444295,-0.00831103036421566
740,-0.008571403719767601,-0.006039940873833877,-0.0008919246853199706
741,-0.008097913842276247,-0.01205737922852117,-0.01418896006243844
742,0.028523569351870122,0.03838711368259957,0.032286575392153245
743,0.004642370052614115,0.004547981723888078,0.0018748227829157478
744,-0.003360896455423065,-0.003407488150764001,-0.0038434347386389405
745,0.013354766121665057,0.01633483452476128,0.015417284895737836
746,0.006455464945341013,0.012178564123045476,0.01241177858457784
747,0.015432342007269412,0.01901982222302772,0.016300444822080682
748,-0.016750668957605932,-0.023711812097190012,-0.02489277414087417
749,0.010164874698817087,0.008052197322991592,0.011409584461551655
750,-0.016098457806321985,0.01447062736552251,0.015719707069188595
751,0.014693185304325403,-0.023045547369980435,-0.01814728924106744
752,-0.011993827061635374,0.014538484340248563,0.011663225537611696
753,-0.02777974370171179,0.030305046233158207,0.029940719574874087
754,-0.006136618586736818,0.007108393545790016,0.00868210098891344
755,-0.0167146098986697,0.017831734172983397,0.014172750300393794
756,-0.014806675138685721,0.015330576191489989,0.011340004889344713
757,0.0026247625263814177,-0.004670281511095582,-0.004348243291440164
758,-0.006827569145939634,0.010418015856593526,0.012057147311729103
759,0.013496534150701858,-0.01325762603699945,-0.00731735804206296
760,-0.0006159732715549206,0.0019129185971756332,-0.003571756667923749
761,-0.009685271911581172,0.008492232557933643,0.008263114324248115
762,-0.015471133469951815,0.020600700967693952,0.019213152356045527
763,-0.006635876815699707,0.010141534717818377,0.003349372958635807
764,-0.015431709182402484,0.01938656173529433,0.015499874020994104
765,0.007626227393621941,-0.011060288292390594,-0.014467735931501993
766,-0.0050381752426372365,0.008287421090544636,0.007039429174685006
767,-0.00656842238812676,0.009219176598756354,0.0007875753527137666
768,-0.029720239639608747,0.025807921597968023,0.01849046863883308
769,-0.0036155375905188064,0.006376581376928393,0.0031689050112443896
770,1.2438654811415192e-05,-0.006036859309602614,-0.007071067398333429
771,0.006594629313047592,0.010011921125458144,0.012599671521553696
772,-0.005301412335153739,-0.006848914505771905,-0.0037856984931475155
773,0.008762720083578361,0.014289795653243254,0.010168288841894975
774,0.0017069314962881157,0.0017379047902541546,-0.001560327379254238
775,-0.016334145028522578,-0.022404694501989255,-0.01867883261412837
776,0.005583487552989076,0.00623421186193262,0.0017330285401036026
777,0.002307917592031885,0.0061209028810131575,0.007973871463489567
778,-0.014324147639934767,-0.017105978074603047,-0.007370453940404135
779,0.00547536797084959,0.00620888204318331,0.008297616143943322
780,0.02516358366796361,0.03254762307278801,0.027086995428041362
781,0.012918584109674077,0.01616751565730952,0.012410248324558832
782,0.01406489008522992,0.016859123999226722,0.012206240630223695
783,-0.010644185185664387,-0.008453160986037319,-0.0012434543739833614
784,0.012356895553190687,0.019745977026423587,0.013975513315778017
785,0.008202310499775033,0.011782280423644667,0.01436245143070826
786,0.013016507073950474,0.0147155262522783,0.008194179735178463
787,0.011670431516247047,0.01873816601356782,0.014053766067916086
788,-0.010875461523616285,-0.009309201282881183,-0.012867683897730218
789,0.0058008718743263535,0.00923439869570011,0.007891061713839034
790,-0.0032618370445236028,-0.007759776257774907,-0.010204078633416769
791,0.00569103607039012,0.007274086901712275,0.011084618063539848
792,-0.005026768293087462,-0.008383819856250363,-0.00540333649041962
793,0.022926138206908614,0.027008524957506913,0.023306217693301254
794,-0.0045406814583793175,-0.004689691085371548,-0.0028578451234924436
795,-0.00504626347636145,-0.005738784312973073,-0.008045944860549721
796,0.007268007028996422,0.007218972812963729,0.006167674738890016
797,-0.007299789979520855,-0.004734314772788004,0.002021907400940524
798,0.000952942222829641,-0.004220107346418912,-0.0033490328257409795
799,-0.0041737587017629885,-0.002699467373801544,-0.005375661513468681
800,0.024174626889504055,0.023135674413504982,0.012650917728560326
801,0.016264274867788912,0.02072701138192935,0.014325871099431472
802,0.005597617022801752,0.003912502689647915,-0.0024426549230783393
803,0.0013760075428694831,0.004428649403362902,0.006169246045195545
804,0.01822632633085597,0.022144978482361546,0.020186250580592157
805,0.01145002656439333,0.014523348224178848,0.008849529499708107
806,0.012624475292023714,0.011929288387377078,0.01148501008543548
807,0.005993246812242553,0.005121963659774804,0.0022746612566738617
808,-0.015030053087851412,-0.017380784771439915,-0.014048872844555473
809,0.004901960663628918,0.0077277629393660875,0.007358437082782409
810,-0.00041096858278204165,0.008769453310474568,0.005611637829785916
811,0.014483930843680652,0.018085456908949527,0.01579084063401298
812,0.019123462206208537,0.026034656309410428,0.015496984892415612
813,-0.0019979402409939966,-0.007320985682324934,-0.0054853000157170425
814,0.01224921197116497,0.010493567041861513,0.008284325633914773
815,0.028281880820884796,0.032814083801010856,0.01978000374212938
816,-0.0021214167583453623,-0.0063322989615991745,-0.01078858203757993
817,0.027599369499476004,0.03781965055269891,0.024375390485529343
818,-0.004459897391197118,-0.006649102277399251,-0.004009128576546599
819,0.006614975809304561,0.01230881387912044,0.010239045862115414
820,0.006183573242991308,0.012121906894920431,0.010563855442067668
821,0.006470006177039204,0.00789928876494311,0.002125053936168117
822,-0.0042713269130195885,-0.003538762144279616,0.0007707417215630868
823,-0.0011533851680762854,-0.0015614643129846912,0.0018588453825334186
824,-0.0021215124588454875,-0.0008431276529853534,-0.003099852194217492
825,0.010460341364969511,0.014080870778073531,0.014983725761700114
826,0.010499205999085045,0.012208032749255507,0.008972939909627437
827,0.03448077145247407,0.04297378103440446,0.02876217136021781
828,0.023666346948060194,0.03385042256313025,0.021917303865631396
829,-0.000124508258872562,0.0021053453839053097,0.004004513701508958
830,0.010433867034335813,0.013550909281110215,0.010511696195342571
831,0.018937210981176695,0.023119209046476893,0.02128204519893586
832,0.0067116411822011265,0.004851615822295008,0.0036018322997354224
833,0.005443651289370326,0.003283783582507915,0.0034734765523584347
834,0.00697693247771949,0.009394862109032943,0.014231069855393826
835,0.0172948333542049,0.01642340506543869,0.017555948716794317
836,-0.004405944831380629,-0.007710474444229766,-0.0075370995576222125
837,0.0022051261769410017,0.006698646095215137,0.006544672097562634
838,0.012275116218539899,0.0207834652697005,0.018190345994526753
839,0.010264083787139035,0.0070486848600876595,0.008046678167692587
840,0.009355064157358166,0.016369994560618766,0.01332054520681637
841,0.0016468994527098447,0.0013076527596067257,-0.000514562537716633
842,0.018626268119215438,0.022304071491550358,0.017831800839226426
843,0.03331609087184702,0.03962066998023163,0.030177734787414996
844,0.011465349865931038,0.017175400392836087,0.01906359506159185
845,0.0038810418492324665,-0.0004266695116052028,0.003582185258169515
846,0.015883997850178397,0.020503313417784146,0.015758763508750266
847,-0.0004949930519498567,-0.0035819335792988223,-0.0015111678154240064
848,-0.0031583607960548486,-0.0019850411401221048,-0.0021112610470581015
849,0.006739556798884533,0.012966218553435134,0.014146334630214323
850,-0.0263455250524591,-0.031615949764942544,-0.021975908386699546
851,-0.008271890503342948,-0.008743086334207688,-0.005196363733754773
852,0.0019231473060598823,0.003602893206275144,0.00563749410092505
853,-0.010794610086228465,-0.015482068764698001,-0.010296746702529143
854,-0.006737461527825085,-0.0033047304870194695,0.0010689251823382821
855,0.0008000772777002089,0.006356419149340366,0.006764720195965767
856,-0.014457494456318557,-0.015129759467658955,-0.01162345592434055
857,0.0011881082413891103,0.0016574787741204982,-0.0004993646750882338
858,-0.00044613621349070924,-0.0019959999498536437,-0.006567112204410779
859,0.006645908612048193,0.00599395429747957,0.004707099126435411
860,0.020923956821754106,0.03051888849129103,0.022071687434804782
861,0.008506582770559845,0.01468067241649991,0.011934303265045989
862,0.006590971158608749,0.007707850086518246,0.009772821134702072
863,0.007582565751026342,0.004102899882634621,0.0038288395163785763
864,0.009200871691733704,0.0020854381605355764,0.0003560000149459522
865,-0.006536284338577082,-0.011269637130477066,-0.01171353929603179
866,0.0048727495384916965,0.0054342414859723225,-0.00017509142867911266
867,0.010229983938773425,0.01670534836899003,0.017578979232546234
868,-0.011014339360658112,-0.01527792510480317,-0.0178407304020243
869,0.0172742949174569,0.022325520541041557,0.01490437295187817
870,0.02000300042437118,0.028124620551423,0.015184709642749872
871,-0.0016617894134241659,-0.0015876797727947935,-0.0022698712606795918
872,0.003271846894470648,0.003475756560155228,0.0016982064313727269
873,-0.004783771489438861,-0.009879199410846844,-0.00918185074316484
874,0.015171096437166808,0.014402754920561204,0.011322569664064922
875,-0.007098962807915182,-0.00720293279118083,-0.008359414430852466
876,0.0035104190027678045,0.0035771773993205375,-2.7490901547924662e-05
877,-0.004540017624999576,-0.00506054310151346,0.0017000373755087445
878,0.006969081607868087,0.00821339266527167,0.005514314333517865
879,-0.016370849249471763,-0.01754481120894549,-0.011165580374428087
880,0.023103115395229922,0.025242339002897216,0.01754776882746043
881,-0.005876858064152728,-0.00811342884937125,-0.0013908474723977318
882,0.007082169793862615,0.01449485845385002,0.016384151089392125
883,0.0036363278133443064,0.0018344475376835087,0.0021981032480040373
884,-0.0033155154618338166,-0.00486903824867203,-0.007372254792034373
885,-0.00490507385256344,-0.007749893023943277,-0.005924791880664348
886,0.01816916410149736,0.023209519087796535,0.018717205233942498
887,-0.0003243306990389251,0.0028438915623395125,0.0030328706002389332
888,0.00975461698826597,0.01013005691442798,0.005010640330218018
889,-0.0038136674611719103,-0.005940652886557899,-0.009568671616319503
890,-0.0018617142156950742,-0.0031162743568817737,-0.0019795824795551275
891,0.012298061771540709,0.0164331556629342,0.013113980530611516
892,0.018093395328668924,0.019373901147241274,0.015505682713252993
893,0.004106958750177451,0.0037394606987043643,0.006238597090911867
894,-0.011661466458215412,-0.02149529543533244,-0.021861103388919237
895,0.031596922828300886,0.03354684601838592,0.03003357097404954
896,-0.004510031648710121,-0.005767616356137363,-0.006964384931128555
897,-0.013175154260379865,-0.012970889295670054,-0.011626513346179283
898,0.039141718979899896,0.04790317433347204,0.03571119583414007
899,0.0012139061330111401,-0.002017923584603321,-0.0013309359933301255
900,-0.012165063180570923,-0.019026074742160184,-0.021247585083557535
901,-0.002320349906009384,-0.002232032931763245,-0.003582071127735451
902,0.010973671375537283,0.007941781616103642,0.004722459891641422
903,0.008731827268541412,0.013848949288452463,0.015076057673707201
904,-0.00444906153161594,-0.005136816338513932,-0.003632903697283984
905,0.029380387805722073,0.030173672734582345,0.02633836020634867
906,-0.0002729637345282839,-0.003382170790003025,-0.0026869564519400964
907,-0.008660676436301234,-0.012683285227373147,-0.013463542394317376
908,0.018476472409230293,0.019726717488987258,0.018650207679041693
909,0.02313601831462569,0.023051640110504534,0.01576779181940059
910,-0.0040160053193978055,-0.007585132136749226,-0.00773223326973745
911,-0.011401241635325812,-0.015845757713958318,-0.01210075610871556
912,0.01935868297326067,0.020981136512949927,0.019774965401051177
913,-0.019572267578496855,-0.019919809057530474,-0.016572681088350614
914,-0.009191117763617578,-0.010697846697296056,-0.003781578742754304
